store_id,prov_namt,latitude,longitude
6299,ปทุมธานี,13.96290031349872,100.6206265892458
6300,สระบุรี,14.61474744773659,101.0810574794192
6301,กรุงเทพมหานคร,13.87745674932955,100.5942172347376
6302,สมุทรปราการ,13.60213794740838,100.7066314643706
6303,สงขลา,7.009429926350094,100.4791728406541
6305,กรุงเทพมหานคร,13.67220060267573,100.3470895529406
6306,เชียงราย,20.00571673903631,100.0417422017413
6307,ชลบุรี,13.2848064023936,100.9198119458647
6308,กระบี่,7.938792838818529,99.14403337034383
6309,กรุงเทพมหานคร,13.79739965207233,100.5557661594808
6310,นครศรีธรรมราช,8.438581435085212,99.98378431329547
6311,นนทบุรี,13.97955882897685,100.3119862876371
6312,ชลบุรี,12.9097486747616,100.8619776557443
6314,กรุงเทพมหานคร,13.74231092381012,100.567538036851
6321,ปทุมธานี,14.05725912690724,100.4443865926672
6322,กรุงเทพมหานคร,13.68223769681231,100.4124518394809
6323,ขอนแก่น,16.07074311790063,102.7343252131382
6324,นครปฐม,13.88286707435606,100.287381617068
6325,กรุงเทพมหานคร,13.92181953154619,100.6509905244932
6326,กรุงเทพมหานคร,13.83230304305107,100.6158139257721
6327,กรุงเทพมหานคร,13.73206634078906,100.4640436960598
6328,สุพรรณบุรี,14.53714230797118,100.1268463311933
6329,นครปฐม,14.04368497847901,100.0724584805745
6330,ฉะเชิงเทรา,13.60106668128236,101.0814650224929
6331,ชลบุรี,12.78961137406571,100.9297876603723
6332,ชลบุรี,13.31148089862461,101.1137904924373
6333,ระยอง,12.99195981739172,101.1330413270956
6334,ประจวบคีรีขันธ์,12.57472432736586,99.91604977347832
6335,สงขลา,7.022929572297572,100.4992175104798
6336,ภูเก็ต,7.913034125824311,98.33274808985254
6337,ชลบุรี,13.39714562676932,101.0219767055606
6338,ขอนแก่น,16.42523290067788,102.8510237167712
6339,นครศรีธรรมราช,8.113363749437553,99.66933364752988
6340,ชุมพร,10.56868171638814,99.11606343937626
6342,เพชรบูรณ์,16.74233051584071,101.2226007438293
6343,กำแพงเพชร,16.1484618807113,99.72136184437367
6345,กรุงเทพมหานคร,13.78299709314138,100.4908659059369
6348,สุโขทัย,17.01863063729411,99.7085139614502
6349,ระยอง,12.71075622162238,101.0491325027629
6350,กรุงเทพมหานคร,13.69359817931257,100.597172836857
6351,กรุงเทพมหานคร,13.69977023730667,100.5463137658676
6352,กรุงเทพมหานคร,13.7108535235713,100.4894044851289
6353,กรุงเทพมหานคร,13.66457214299004,100.4284978662836
6355,กรุงเทพมหานคร,13.74589559090884,100.5136672631338
6356,สมุทรสาคร,13.56874003952123,100.2716541759995
6357,นครปฐม,13.78594393046808,100.2949019323783
6358,นนทบุรี,13.87439879087157,100.4059739598304
6359,กาญจนบุรี,14.21902773943867,99.07416956957002
6360,ชลบุรี,13.23154026627032,101.1496670236143
6361,สุพรรณบุรี,14.64408185439413,100.1481967428854
6362,ราชบุรี,13.7954936945784,99.7920544297682
6364,ราชบุรี,13.81740350706627,99.89298203079612
6365,นครปฐม,13.72489430862549,100.3249398669813
6366,กำแพงเพชร,16.60347621715374,99.3941410870416
6367,กรุงเทพมหานคร,13.78412843038279,100.4832799868819
6401,ปทุมธานี,14.12524700484545,100.6262216620002
6371,สงขลา,7.104140117472468,100.6328649602498
6372,เพชรบุรี,13.10189379146533,99.93328248539842
6379,กรุงเทพมหานคร,13.75224950081389,100.5276210118003
6380,กรุงเทพมหานคร,13.63447459502658,100.4201836726384
6381,นครปฐม,13.72022598903823,100.2982144853103
6382,สุพรรณบุรี,14.47476201685362,100.102017998332
6384,ชลบุรี,12.96990182810691,100.9108168206398
6385,ปทุมธานี,13.96894980199181,100.6440171867438
6387,กรุงเทพมหานคร,13.68841940183398,100.4055941761304
6390,กำแพงเพชร,16.47341026886886,99.50809783564664
6391,กรุงเทพมหานคร,13.77615899993793,100.64905199985
6397,พัทลุง,7.665763303433778,100.023752507972
6398,ปทุมธานี,13.94469400002811,100.7743360001064
6400,สมุทรปราการ,13.63879773412816,100.5257773665323
6402,ลพบุรี,15.20581367935785,101.1326139440783
6404,ขอนแก่น,16.13366000030879,102.5329069997583
6405,ฉะเชิงเทรา,13.53514371780835,100.9644253484511
6407,กรุงเทพมหานคร,13.74282766346596,100.5437682653932
6410,กรุงเทพมหานคร,13.73304893915724,100.5298114914073
6413,เชียงราย,19.19322738683451,99.51391783693867
6414,พะเยา,19.51869325119264,100.3006301839359
6421,พระนครศรีอยุธยา,14.23134173893016,100.7180287327399
6422,พระนครศรีอยุธยา,14.27413340373363,100.6832366076833
6423,สุพรรณบุรี,14.62530172219675,100.1477955849983
6424,นนทบุรี,13.87880052172676,100.5362114537956
6425,สมุทรปราการ,13.56096900041911,100.7659819997695
6429,นครปฐม,13.69534299987958,100.2636930004317
6434,น่าน,18.56810836460937,100.7448234269597
6435,สมุทรสาคร,13.59821799956109,100.3187220002202
6437,ชลบุรี,13.02926051316223,101.1025895622586
6438,ชัยนาท,15.26317567521727,100.0394904360348
6441,นครราชสีมา,15.18297680793341,102.0778988803291
6443,นครราชสีมา,14.68728192831838,101.40408048023
6444,ชลบุรี,13.17176922676845,100.936928441994
6445,พระนครศรีอยุธยา,14.30501306959752,100.6374329181947
6446,พระนครศรีอยุธยา,14.32517215656981,100.4032020712187
6451,กรุงเทพมหานคร,13.65725948293886,100.415193391262
6455,พิษณุโลก,17.10891827555804,100.8512385373287
6457,สงขลา,7.005369987335087,100.4822431513004
6459,ฉะเชิงเทรา,13.53955815158747,101.0078796841002
6460,ฉะเชิงเทรา,13.53951623688488,101.0094881035932
6461,นครพนม,16.94494779170725,104.5081462172742
6462,เชียงราย,19.92941614234116,99.85492571834726
6464,ลำปาง,18.28251579666676,99.5105130153634
6465,ปทุมธานี,13.98545500014819,100.6251320002416
6466,พระนครศรีอยุธยา,14.46482603169608,100.5416369989484
6474,ฉะเชิงเทรา,13.66465121408231,101.435448422207
6475,อ่างทอง,14.59333717806834,100.4494374973427
6478,สงขลา,7.776745052442266,100.3206662283638
6479,ขอนแก่น,16.47945700004055,102.8068859997891
6480,ขอนแก่น,16.70695603569254,102.9584622628232
6481,นครปฐม,13.82385799984684,100.0594569997408
6483,ชลบุรี,12.90962669791384,100.8997479451116
6485,ชลบุรี,12.93207847334293,100.939700102178
6487,ชลบุรี,12.68103396974198,100.8933784805325
6489,สงขลา,7.14510357297155,100.2920784928282
6496,สตูล,6.885557000155472,99.80952299968676
6497,นครศรีธรรมราช,7.985205842375763,100.3248462628448
6505,กาฬสินธุ์,16.42896377236025,103.4933884605091
6507,กระบี่,8.079672629288439,98.85629051979174
6508,เพชรบุรี,12.8062247525703,99.98812897137498
6510,ชลบุรี,12.90796048528824,100.891470471685
6511,พระนครศรีอยุธยา,14.1450504297336,100.6187415257009
6512,กรุงเทพมหานคร,13.75475507408743,100.5329121370855
6514,กรุงเทพมหานคร,13.79113900006484,100.6282849999528
6515,กรุงเทพมหานคร,13.86312200018023,100.6671629995728
6522,สงขลา,6.97858999972874,100.4804969997368
6523,พังงา,8.273890739965736,98.304349606749
6524,กรุงเทพมหานคร,13.70510767677791,100.7062697012858
6525,ปทุมธานี,14.04080228889455,100.6159731336533
6529,ศรีสะเกษ,14.7235668,104.1992967
6532,สุพรรณบุรี,14.84114924394248,99.69121099449188
6534,ระยอง,13.01605074034944,101.1510811023111
6536,กรุงเทพมหานคร,13.79291099994276,100.7111079999343
6538,กรุงเทพมหานคร,13.71954951180055,100.4553918708382
6539,ชุมพร,9.913964615274836,99.06053466204509
6541,สุราษฎร์ธานี,9.12522100014911,99.15937899974108
6544,นนทบุรี,13.84072495029625,100.3641249967712
6545,สมุทรปราการ,13.65784978623867,100.5843613755771
6546,กรุงเทพมหานคร,13.71356389855515,100.6468289935632
6548,กรุงเทพมหานคร,13.75768436923829,100.4841971191018
6549,นนทบุรี,13.90174201038553,100.5293528083854
