,grid_lon_id,grid_lat_id,green,maroon,orange,red,store_id
0,0,0,0.06682783308099337,0.0,0.0018627967409336132,0.0,153-OPRCD101101
1,0,1,0.20723613742886446,0.0,0.0,0.0,153-OPRCD101101
2,0,2,0.10711081260368276,0.0,0.0,0.0,153-OPRCD101101
3,0,3,0.19396371064971246,0.0,0.0,0.0,153-OPRCD101101
4,0,4,0.009081134112051364,0.0,0.04121437789315619,0.0,153-OPRCD101101
5,0,5,0.0,0.0,0.0,0.0,153-OPRCD101101
6,0,6,0.21748151950399933,0.0,0.03143469500325472,0.0,153-OPRCD101101
7,0,7,0.16346041401692454,0.0,0.0,0.0,153-OPRCD101101
8,0,8,0.0,0.0,0.0,0.0,153-OPRCD101101
9,0,9,0.0,0.0,0.0,0.0,153-OPRCD101101
10,0,10,0.0,0.0,0.0,0.0,153-OPRCD101101
11,0,11,0.06612928430314327,0.0,0.0,0.0,153-OPRCD101101
12,0,12,0.0,0.0,0.0,0.0,153-OPRCD101101
13,0,13,0.05332255670922468,0.0,0.0,0.0,153-OPRCD101101
14,0,14,0.01862796740933613,0.0,0.0,0.0,153-OPRCD101101
15,0,15,0.0,0.0,0.0,0.0,153-OPRCD101101
16,1,0,0.0,0.0,0.0,0.0,153-OPRCD101101
17,1,1,0.014436674742235502,0.0,0.0,0.0,153-OPRCD101101
18,1,2,0.10734366219629946,0.0,0.0,0.0,153-OPRCD101101
19,1,3,0.01583377229793571,0.0,0.0,0.0,153-OPRCD101101
20,1,4,0.0,0.0,0.0,0.0,153-OPRCD101101
21,1,5,0.0,0.0,0.0,0.0,153-OPRCD101101
22,1,6,0.30759431184666286,0.0,0.15647492623842352,0.00977968288990147,153-OPRCD101101
23,1,7,0.5090092094601097,0.0,0.0,0.0,153-OPRCD101101
24,1,8,0.0,0.0,0.0,0.0,153-OPRCD101101
25,1,9,0.0,0.0,0.0,0.0,153-OPRCD101101
26,1,10,0.0,0.0,0.0,0.0,153-OPRCD101101
27,1,11,0.055883902228008396,0.0,0.06310223959912614,0.0,153-OPRCD101101
28,1,12,0.006752638185884348,0.0,0.007684036556351154,0.0,153-OPRCD101101
29,1,13,0.00139709755570021,0.0,0.0,0.0,153-OPRCD101101
30,1,14,0.142038251496188,0.0,0.0,0.0,153-OPRCD101101
31,1,15,0.0,0.0,0.0,0.0,153-OPRCD101101
32,2,0,0.0,0.0,0.0,0.0,153-OPRCD101101
33,2,1,0.0,0.0,0.0,0.0,153-OPRCD101101
34,2,2,0.0,0.0,0.0,0.0,153-OPRCD101101
35,2,3,0.0,0.0,0.0,0.0,153-OPRCD101101
36,2,4,0.0,0.0,0.0,0.0,153-OPRCD101101
37,2,5,0.0,0.0,0.0,0.0,153-OPRCD101101
38,2,6,0.17347294649944273,0.0,0.03399604052203844,0.032133243781104825,153-OPRCD101101
39,2,7,0.623571209027527,0.0,0.033530341336805033,0.0,153-OPRCD101101
40,2,8,0.13132717023581972,0.0,0.00558839022280084,0.0,153-OPRCD101101
41,2,9,0.0,0.0,0.0,0.0,153-OPRCD101101
42,2,10,0.0,0.0,0.0,0.0,153-OPRCD101101
43,2,11,0.0,0.0,0.006752638185884348,0.0,153-OPRCD101101
44,2,12,0.0,0.0,0.13062862145796963,0.01257387800130189,153-OPRCD101101
45,2,13,0.0,0.0,0.0,0.0,153-OPRCD101101
46,2,14,0.04959696322735745,0.0,0.0,0.0,153-OPRCD101101
47,2,15,0.08778429641649652,0.0,0.0,0.0,153-OPRCD101101
48,3,0,0.0,0.0,0.0,0.0,153-OPRCD101101
49,3,1,0.0,0.0,0.0,0.0,153-OPRCD101101
50,3,2,0.0,0.0,0.0,0.0,153-OPRCD101101
51,3,3,0.0,0.0,0.0,0.0,153-OPRCD101101
52,3,4,0.0,0.0,0.0,0.0,153-OPRCD101101
53,3,5,0.03958443074483928,0.0,0.0,0.0,153-OPRCD101101
54,3,6,0.0705534265628606,0.0,0.0025613455187837183,0.005355540630184138,153-OPRCD101101
55,3,7,0.5367183109814972,0.0,0.0,0.0,153-OPRCD101101
56,3,8,0.4219234618214634,0.0,0.014902373927468906,0.0,153-OPRCD101101
57,3,9,0.0,0.0,0.0,0.0,153-OPRCD101101
58,3,10,0.0,0.0,0.0,0.0,153-OPRCD101101
59,3,11,0.0,0.0,0.0,0.0,153-OPRCD101101
60,3,12,0.0,0.0,0.05518535345015829,0.018860817001952832,153-OPRCD101101
61,3,13,0.0,0.0,0.046104219338106926,0.03702308522605556,153-OPRCD101101
62,3,14,0.0,0.0,0.0,0.0,153-OPRCD101101
63,3,15,0.017696569038869323,0.0,0.0,0.0,153-OPRCD101101
64,4,0,0.0,0.0,0.0,0.0,153-OPRCD101101
65,4,1,0.0,0.0,0.0,0.0,153-OPRCD101101
66,4,2,0.0,0.0,0.0,0.0,153-OPRCD101101
67,4,3,0.0,0.0,0.0,0.0,153-OPRCD101101
68,4,4,0.0,0.0,0.0,0.0,153-OPRCD101101
69,4,5,0.07637466637827814,0.0,0.0051226910375674365,0.0,153-OPRCD101101
70,4,6,0.03562598767035535,0.0,0.019326516187186237,0.0,153-OPRCD101101
71,4,7,0.29292478751181067,0.0,0.0,0.0,153-OPRCD101101
72,4,8,0.5716457498740025,0.0,0.0,0.0,153-OPRCD101101
73,4,9,0.003259894296633823,0.0,0.0,0.0,153-OPRCD101101
74,4,10,0.0,0.0,0.0,0.0,153-OPRCD101101
75,4,11,0.0,0.0,0.0,0.0,153-OPRCD101101
76,4,12,0.0,0.0,0.0,0.0,153-OPRCD101101
77,4,13,0.022120711298586657,0.0,0.08382585334201259,0.029106199077087707,153-OPRCD101101
78,4,14,0.0,0.0,0.0,0.0,153-OPRCD101101
79,4,15,0.0,0.0,0.0,0.0,153-OPRCD101101
80,5,0,0.0,0.0,0.0,0.0,153-OPRCD101101
81,5,1,0.0,0.0,0.0,0.0,153-OPRCD101101
82,5,2,0.0,0.0,0.0,0.0,153-OPRCD101101
83,5,3,0.0,0.0,0.0,0.0,153-OPRCD101101
84,5,4,0.0,0.0,0.0,0.0,153-OPRCD101101
85,5,5,0.12317743449423517,0.0,0.0,0.0,153-OPRCD101101
86,5,6,0.06473218674744306,0.0,0.04144722748577289,0.0,153-OPRCD101101
87,5,7,0.1408740035331045,0.0,0.004424142259717331,0.0,153-OPRCD101101
88,5,8,0.5343898150553302,0.0,0.043077174634089804,0.0,153-OPRCD101101
89,5,9,0.26288719006425615,0.0,0.0,0.0,153-OPRCD101101
90,5,10,0.0,0.0,0.0,0.0,153-OPRCD101101
91,5,11,0.0,0.0,0.0,0.0,153-OPRCD101101
92,5,12,0.0,0.0,0.0,0.0,153-OPRCD101101
93,5,13,0.03562598767035535,0.0,0.014902373927468906,0.0,153-OPRCD101101
94,5,14,0.03143469500325472,0.0,0.05332255670922468,0.0,153-OPRCD101101
95,5,15,0.03818733318913907,0.0,0.0,0.0,153-OPRCD101101
96,6,0,0.0,0.0,0.0,0.0,153-OPRCD101101
97,6,1,0.0,0.0,0.0,0.0,153-OPRCD101101
98,6,2,0.0,0.0,0.0,0.0,153-OPRCD101101
99,6,3,0.0,0.0,0.0,0.0,153-OPRCD101101
100,6,4,0.0,0.0,0.0,0.0,153-OPRCD101101
101,6,5,0.12131463775330155,0.0,0.0,0.0,153-OPRCD101101
102,6,6,0.0,0.0,0.0,0.0,153-OPRCD101101
103,6,7,0.0,0.0,0.0,0.0,153-OPRCD101101
104,6,8,0.13831265801432077,0.0,0.041912926671006295,0.0,153-OPRCD101101
105,6,9,0.5350883638331804,0.0,0.0,0.0,153-OPRCD101101
106,6,10,0.17673284079607654,0.0,0.0,0.0,153-OPRCD101101
107,6,11,0.0,0.0,0.0,0.0,153-OPRCD101101
108,6,12,0.0,0.0,0.0,0.0,153-OPRCD101101
109,6,13,0.054952503857541586,0.0,0.0,0.0,153-OPRCD101101
110,6,14,0.19070381635307865,0.0,0.017929418631486026,0.0,153-OPRCD101101
111,6,15,0.07800461352659505,0.0,0.0,0.0,153-OPRCD101101
112,7,0,0.0,0.0,0.0,0.0,153-OPRCD101101
113,7,1,0.0,0.0,0.0,0.0,153-OPRCD101101
114,7,2,0.0,0.0,0.0,0.0,153-OPRCD101101
115,7,3,0.0,0.0,0.0,0.0,153-OPRCD101101
116,7,4,0.0,0.0,0.0,0.0,153-OPRCD101101
117,7,5,0.1252730808277855,0.0,0.0,0.0,153-OPRCD101101
118,7,6,0.0,0.0,0.0,0.0,153-OPRCD101101
119,7,7,0.0,0.0,0.0,0.0,153-OPRCD101101
120,7,8,0.0,0.0,0.0,0.0,153-OPRCD101101
121,7,9,0.11013785730769987,0.0,0.0,0.0,153-OPRCD101101
122,7,10,0.43007319756304796,0.0,0.000698548777850105,0.0,153-OPRCD101101
123,7,11,0.28314510462190917,0.0,0.016066621890552413,0.0004656991852334033,153-OPRCD101101
124,7,12,0.1562420766458068,0.0,0.000698548777850105,0.0,153-OPRCD101101
125,7,13,0.15531067827534,0.0,0.030270447040171213,0.0,153-OPRCD101101
126,7,14,0.006054089408034243,0.0,0.06938917859977708,0.0,153-OPRCD101101
127,7,15,0.0,0.0,0.0,0.0,153-OPRCD101101
128,8,0,0.0,0.0,0.0,0.0,153-OPRCD101101
129,8,1,0.0,0.0,0.0,0.0,153-OPRCD101101
130,8,2,0.0,0.0,0.0,0.0,153-OPRCD101101
131,8,3,0.0,0.0,0.0,0.0,153-OPRCD101101
132,8,4,0.018162268224102728,0.0,0.0,0.0,153-OPRCD101101
133,8,5,0.05029551200520756,0.0,0.0575138493763253,0.0,153-OPRCD101101
134,8,6,0.0,0.0,0.0,0.0,153-OPRCD101101
135,8,7,0.0,0.0,0.0,0.0,153-OPRCD101101
136,8,8,0.0,0.0,0.0,0.0,153-OPRCD101101
137,8,9,0.0,0.0,0.0,0.0,153-OPRCD101101
138,8,10,0.03702308522605556,0.0,0.0,0.0,153-OPRCD101101
139,8,11,0.26591423476827325,0.0,0.013738125964385397,0.03702308522605556,153-OPRCD101101
140,8,12,0.4398528804529494,0.0,0.06356793878435955,0.0284076502992376,153-OPRCD101101
141,8,13,0.24682056817370374,0.0,0.0025613455187837183,0.0,153-OPRCD101101
142,8,14,0.008149735741584558,0.00023284959261670165,0.024914906409987076,0.04889841444950734,153-OPRCD101101
143,8,15,0.0,0.0,0.0,0.0,153-OPRCD101101
144,9,0,0.0,0.0,0.0,0.0,153-OPRCD101101
145,9,1,0.0,0.0,0.0,0.0,153-OPRCD101101
146,9,2,0.0,0.0,0.0,0.0,153-OPRCD101101
147,9,3,0.0,0.0,0.0,0.0,153-OPRCD101101
148,9,4,0.11013785730769987,0.0,0.0,0.0,153-OPRCD101101
149,9,5,0.015368073112702309,0.0,0.004424142259717331,0.0,153-OPRCD101101
150,9,6,0.0,0.0,0.0,0.0,153-OPRCD101101
151,9,7,0.0,0.0,0.0,0.0,153-OPRCD101101
152,9,8,0.0,0.0,0.0,0.0,153-OPRCD101101
153,9,9,0.07264907289641091,0.0,0.0,0.0,153-OPRCD101101
154,9,10,0.1844168773524277,0.0,0.0,0.0,153-OPRCD101101
155,9,11,0.08242875578631238,0.0,0.0,0.0,153-OPRCD101101
156,9,12,0.00861543492681796,0.0,0.0,0.0,153-OPRCD101101
157,9,13,0.32016818984796475,0.0,0.0,0.0,153-OPRCD101101
158,9,14,0.43379879104491514,0.0,0.011642479630835083,0.01839511781671943,153-OPRCD101101
159,9,15,0.11665764590096753,0.0,0.017696569038869323,0.0,153-OPRCD101101
160,10,0,0.0,0.0,0.0,0.0,153-OPRCD101101
161,10,1,0.0,0.0,0.0,0.0,153-OPRCD101101
162,10,2,0.0,0.0,0.0,0.0,153-OPRCD101101
163,10,3,0.0,0.0,0.0,0.0,153-OPRCD101101
164,10,4,0.15181793438608948,0.0,0.0,0.0,153-OPRCD101101
165,10,5,0.0,0.0,0.0,0.0,153-OPRCD101101
166,10,6,0.0,0.0,0.0,0.0,153-OPRCD101101
167,10,7,0.0,0.0,0.0,0.0,153-OPRCD101101
168,10,8,0.09244128826883055,0.0,0.0,0.0,153-OPRCD101101
169,10,9,0.18907386920476174,0.0,0.0,0.0,153-OPRCD101101
170,10,10,0.04493997137502342,0.0,0.0,0.0,153-OPRCD101101
171,10,11,0.0,0.0,0.0,0.0,153-OPRCD101101
172,10,12,0.0,0.0,0.0,0.0,153-OPRCD101101
173,10,13,0.0,0.0,0.0,0.0,153-OPRCD101101
174,10,14,0.17417149527729284,0.0,0.0,0.0,153-OPRCD101101
175,10,15,0.1150276987526506,0.0,0.0,0.0,153-OPRCD101101
176,11,0,0.0,0.0,0.0,0.0,153-OPRCD101101
177,11,1,0.0,0.0,0.0,0.0,153-OPRCD101101
178,11,2,0.0,0.0,0.0,0.0,153-OPRCD101101
179,11,3,0.0,0.0,0.0,0.0,153-OPRCD101101
180,11,4,0.2102631821328816,0.0,0.0,0.0,153-OPRCD101101
181,11,5,0.04121437789315619,0.0,0.0,0.0,153-OPRCD101101
182,11,6,0.0,0.0,0.0,0.0,153-OPRCD101101
183,11,7,0.07381332085949442,0.0,0.0,0.0,153-OPRCD101101
184,11,8,0.18860817001952834,0.0,0.0,0.0,153-OPRCD101101
185,11,9,0.02724340233615409,0.0,0.0,0.0,153-OPRCD101101
186,11,10,0.0,0.0,0.0,0.0,153-OPRCD101101
187,11,11,0.0,0.0,0.0,0.0,153-OPRCD101101
188,11,12,0.0,0.0,0.0,0.0,153-OPRCD101101
189,11,13,0.0,0.0,0.050528361597824256,0.0,153-OPRCD101101
190,11,14,0.23215104383885155,0.0,0.0051226910375674365,0.0,153-OPRCD101101
191,11,15,0.071019125748094,0.0,0.009546833297284767,0.030736146225404617,153-OPRCD101101
192,12,0,0.061472292450809235,0.0,0.0,0.0,153-OPRCD101101
193,12,1,0.16299471483169115,0.0,0.0,0.0,153-OPRCD101101
194,12,2,0.12434168245731868,0.0,0.0,0.0,153-OPRCD101101
195,12,3,0.08219590619369568,0.0,0.0,0.0,153-OPRCD101101
196,12,4,0.11432914997480051,0.0,0.0,0.0,153-OPRCD101101
197,12,5,0.09313983704668066,0.0,0.0,0.0,153-OPRCD101101
198,12,6,0.0982625280842481,0.0,0.04354287381932321,0.0,153-OPRCD101101
199,12,7,0.1986207025020465,0.0,0.000698548777850105,0.0,153-OPRCD101101
200,12,8,0.1560092270531901,0.0,0.0,0.0,153-OPRCD101101
201,12,9,0.1853482757228945,0.0,0.0,0.0,153-OPRCD101101
202,12,10,0.2633528892494896,0.0,0.0,0.0,153-OPRCD101101
203,12,11,0.25334035676697136,0.0,0.0,0.0,153-OPRCD101101
204,12,12,0.252874657581738,0.0,0.0,0.0,153-OPRCD101101
205,12,13,0.28011805991789207,0.0,0.01257387800130189,0.0,153-OPRCD101101
206,12,14,0.3516028848512195,0.0,0.03096899581802132,0.0,153-OPRCD101101
207,12,15,0.20257914557653042,0.0,0.0004656991852334033,0.0,153-OPRCD101101
208,13,0,0.0,0.0,0.0,0.0,153-OPRCD101101
209,13,1,0.0845244021198627,0.0,0.033530341336805033,0.0,153-OPRCD101101
210,13,2,0.026079154373070585,0.0,0.0,0.0,153-OPRCD101101
211,13,3,0.16299471483169115,0.0,0.0,0.0,153-OPRCD101101
212,13,4,0.19233376350139555,0.0,0.0,0.0,153-OPRCD101101
213,13,5,0.19512795861279597,0.0,0.0,0.0,153-OPRCD101101
214,13,6,0.3942143603000759,0.0,0.02444920722475367,0.0,153-OPRCD101101
215,13,7,0.37465499452027295,0.0,0.037488784411288965,0.0,153-OPRCD101101
216,13,8,0.24682056817370374,0.0,0.0,0.0,153-OPRCD101101
217,13,9,0.14948943845992246,0.0,0.0,0.0,153-OPRCD101101
218,13,10,0.0,0.0,0.0,0.0,153-OPRCD101101
219,13,11,0.0,0.0,0.0,0.0,153-OPRCD101101
220,13,12,0.0,0.0,0.0,0.0,153-OPRCD101101
221,13,13,0.0,0.0,0.0,0.0,153-OPRCD101101
222,13,14,0.0,0.0,0.0,0.0,153-OPRCD101101
223,13,15,0.00023284959261670165,0.0,0.0,0.0,153-OPRCD101101
224,14,0,0.061705142043425934,0.0,0.061472292450809235,0.0,153-OPRCD101101
225,14,1,0.22050856420801646,0.0,0.031900394188488126,0.0,153-OPRCD101101
226,14,2,0.22143996257848325,0.0,0.0,0.0,153-OPRCD101101
227,14,3,0.18301977979672748,0.0,0.0,0.0,153-OPRCD101101
228,14,4,0.1546121294974899,0.0,0.0,0.0,153-OPRCD101101
229,14,5,0.14785949131160556,0.0,0.0,0.0,153-OPRCD101101
230,14,6,0.04144722748577289,0.0,0.0,0.0,153-OPRCD101101
231,14,7,0.0,0.0,0.0,0.0,153-OPRCD101101
232,14,8,0.0,0.0,0.0,0.0,153-OPRCD101101
233,14,9,0.0,0.0,0.0,0.0,153-OPRCD101101
234,14,10,0.0,0.0,0.0,0.0,153-OPRCD101101
235,14,11,0.0,0.0,0.0,0.0,153-OPRCD101101
236,14,12,0.0,0.0,0.0,0.0,153-OPRCD101101
237,14,13,0.0,0.0,0.0,0.0,153-OPRCD101101
238,14,14,0.0,0.0,0.0,0.0,153-OPRCD101101
239,14,15,0.0,0.0,0.0,0.0,153-OPRCD101101
240,15,0,0.0,0.0,0.0,0.0,153-OPRCD101101
241,15,1,0.0,0.0,0.0,0.0,153-OPRCD101101
242,15,2,0.0,0.0,0.0,0.0,153-OPRCD101101
243,15,3,0.0,0.0,0.0,0.0,153-OPRCD101101
244,15,4,0.0,0.0,0.0,0.0,153-OPRCD101101
245,15,5,0.0,0.0,0.0,0.0,153-OPRCD101101
246,15,6,0.0,0.0,0.0,0.0,153-OPRCD101101
247,15,7,0.0,0.0,0.0,0.0,153-OPRCD101101
248,15,8,0.0,0.0,0.0,0.0,153-OPRCD101101
249,15,9,0.0,0.0,0.0,0.0,153-OPRCD101101
250,15,10,0.0,0.0,0.0,0.0,153-OPRCD101101
251,15,11,0.0,0.0,0.0,0.0,153-OPRCD101101
252,15,12,0.0,0.0,0.0,0.0,153-OPRCD101101
253,15,13,0.0,0.0,0.0,0.0,153-OPRCD101101
254,15,14,0.0,0.0,0.0,0.0,153-OPRCD101101
255,15,15,0.0,0.0,0.0,0.0,153-OPRCD101101
