,grid_lon_id,grid_lat_id,green,orange,store_id
0,0,0,0.0,0.0,153-OPRCD10183
1,0,1,0.0,0.0,153-OPRCD10183
2,0,2,0.0,0.0,153-OPRCD10183
3,0,3,0.0,0.0,153-OPRCD10183
4,0,4,0.0,0.0,153-OPRCD10183
5,0,5,0.0,0.0,153-OPRCD10183
6,0,6,0.06403363796959295,0.0,153-OPRCD10183
7,0,7,0.0,0.0,153-OPRCD10183
8,0,8,0.0,0.0,153-OPRCD10183
9,0,9,0.0,0.0,153-OPRCD10183
10,0,10,0.0,0.0,153-OPRCD10183
11,0,11,0.0,0.0,153-OPRCD10183
12,0,12,0.0,0.0,153-OPRCD10183
13,0,13,0.0,0.0,153-OPRCD10183
14,0,14,0.0,0.0,153-OPRCD10183
15,0,15,0.0,0.0,153-OPRCD10183
16,1,0,0.0,0.0,153-OPRCD10183
17,1,1,0.0,0.0,153-OPRCD10183
18,1,2,0.0,0.0,153-OPRCD10183
19,1,3,0.0,0.0,153-OPRCD10183
20,1,4,0.0,0.0,153-OPRCD10183
21,1,5,0.0,0.0,153-OPRCD10183
22,1,6,0.13156001982843643,0.0,153-OPRCD10183
23,1,7,0.0,0.0,153-OPRCD10183
24,1,8,0.0,0.0,153-OPRCD10183
25,1,9,0.0,0.0,153-OPRCD10183
26,1,10,0.0,0.0,153-OPRCD10183
27,1,11,0.0,0.0,153-OPRCD10183
28,1,12,0.0,0.0,153-OPRCD10183
29,1,13,0.0,0.0,153-OPRCD10183
30,1,14,0.0,0.0,153-OPRCD10183
31,1,15,0.0,0.0,153-OPRCD10183
32,2,0,0.0,0.0,153-OPRCD10183
33,2,1,0.0,0.0,153-OPRCD10183
34,2,2,0.0,0.0,153-OPRCD10183
35,2,3,0.0,0.0,153-OPRCD10183
36,2,4,0.0,0.0,153-OPRCD10183
37,2,5,0.0,0.0,153-OPRCD10183
38,2,6,0.13365566616198674,0.0,153-OPRCD10183
39,2,7,0.0,0.0,153-OPRCD10183
40,2,8,0.0,0.0,153-OPRCD10183
41,2,9,0.0,0.0,153-OPRCD10183
42,2,10,0.0,0.0,153-OPRCD10183
43,2,11,0.0,0.0,153-OPRCD10183
44,2,12,0.0,0.0,153-OPRCD10183
45,2,13,0.0,0.0,153-OPRCD10183
46,2,14,0.0,0.0,153-OPRCD10183
47,2,15,0.0,0.0,153-OPRCD10183
48,3,0,0.0,0.0,153-OPRCD10183
49,3,1,0.0,0.0,153-OPRCD10183
50,3,2,0.0,0.0,153-OPRCD10183
51,3,3,0.0,0.0,153-OPRCD10183
52,3,4,0.00023284959261670165,0.0,153-OPRCD10183
53,3,5,0.08894854437958002,0.05518535345015829,153-OPRCD10183
54,3,6,0.03376319092942174,0.0,153-OPRCD10183
55,3,7,0.0,0.0,153-OPRCD10183
56,3,8,0.0,0.0,153-OPRCD10183
57,3,9,0.0,0.0,153-OPRCD10183
58,3,10,0.0,0.0,153-OPRCD10183
59,3,11,0.0,0.0,153-OPRCD10183
60,3,12,0.0,0.0,153-OPRCD10183
61,3,13,0.0,0.0,153-OPRCD10183
62,3,14,0.0,0.0,153-OPRCD10183
63,3,15,0.0,0.0,153-OPRCD10183
64,4,0,0.0,0.0,153-OPRCD10183
65,4,1,0.0,0.0,153-OPRCD10183
66,4,2,0.0,0.0,153-OPRCD10183
67,4,3,0.0,0.0,153-OPRCD10183
68,4,4,0.14553099538543854,0.0,153-OPRCD10183
69,4,5,0.017929418631486026,0.003259894296633823,153-OPRCD10183
70,4,6,0.0,0.0,153-OPRCD10183
71,4,7,0.0,0.0,153-OPRCD10183
72,4,8,0.0,0.0,153-OPRCD10183
73,4,9,0.0,0.0,153-OPRCD10183
74,4,10,0.0,0.0,153-OPRCD10183
75,4,11,0.0,0.0,153-OPRCD10183
76,4,12,0.0,0.0,153-OPRCD10183
77,4,13,0.0,0.0,153-OPRCD10183
78,4,14,0.0,0.0,153-OPRCD10183
79,4,15,0.0,0.0,153-OPRCD10183
80,5,0,0.0,0.0,153-OPRCD10183
81,5,1,0.0,0.0,153-OPRCD10183
82,5,2,0.0,0.0,153-OPRCD10183
83,5,3,0.10454946708489904,0.0,153-OPRCD10183
84,5,4,0.046337068930723625,0.0,153-OPRCD10183
85,5,5,0.0,0.0,153-OPRCD10183
86,5,6,0.0,0.0,153-OPRCD10183
87,5,7,0.0,0.0,153-OPRCD10183
88,5,8,0.0,0.0,153-OPRCD10183
89,5,9,0.0,0.0,153-OPRCD10183
90,5,10,0.0,0.0,153-OPRCD10183
91,5,11,0.0,0.0,153-OPRCD10183
92,5,12,0.0,0.0,153-OPRCD10183
93,5,13,0.0,0.0,153-OPRCD10183
94,5,14,0.0,0.0,153-OPRCD10183
95,5,15,0.0,0.0,153-OPRCD10183
96,6,0,0.13412136534722013,0.0,153-OPRCD10183
97,6,1,0.1539135807196398,0.0,153-OPRCD10183
98,6,2,0.030037597447554513,0.02561345518783718,153-OPRCD10183
99,6,3,0.056116751820625095,0.056116751820625095,153-OPRCD10183
100,6,4,0.0,0.0,153-OPRCD10183
101,6,5,0.0,0.0,153-OPRCD10183
102,6,6,0.0,0.0,153-OPRCD10183
103,6,7,0.0,0.0,153-OPRCD10183
104,6,8,0.0,0.0,153-OPRCD10183
105,6,9,0.0,0.0,153-OPRCD10183
106,6,10,0.0,0.0,153-OPRCD10183
107,6,11,0.0,0.0,153-OPRCD10183
108,6,12,0.0,0.0,153-OPRCD10183
109,6,13,0.0,0.0,153-OPRCD10183
110,6,14,0.0,0.0,153-OPRCD10183
111,6,15,0.0,0.0,153-OPRCD10183
112,7,0,0.000698548777850105,0.0,153-OPRCD10183
113,7,1,0.11689049549358423,0.0,153-OPRCD10183
114,7,2,0.23494523895025196,0.013039577186535293,153-OPRCD10183
115,7,3,0.26707848273135676,0.00023284959261670165,153-OPRCD10183
116,7,4,0.14483244660758843,0.0,153-OPRCD10183
117,7,5,0.03096899581802132,0.0,153-OPRCD10183
118,7,6,0.0,0.0,153-OPRCD10183
119,7,7,0.0,0.0,153-OPRCD10183
120,7,8,0.0,0.0,153-OPRCD10183
121,7,9,0.0,0.0,153-OPRCD10183
122,7,10,0.0,0.0,153-OPRCD10183
123,7,11,0.0,0.0,153-OPRCD10183
124,7,12,0.0,0.0,153-OPRCD10183
125,7,13,0.0,0.0,153-OPRCD10183
126,7,14,0.0,0.0,153-OPRCD10183
127,7,15,0.0,0.0,153-OPRCD10183
128,8,0,0.0,0.0,153-OPRCD10183
129,8,1,0.0,0.0,153-OPRCD10183
130,8,2,0.0,0.0,153-OPRCD10183
131,8,3,0.0030270447040171215,0.0,153-OPRCD10183
132,8,4,0.12131463775330155,0.0,153-OPRCD10183
133,8,5,0.24495777143277012,0.012108178816068486,153-OPRCD10183
134,8,6,0.26079154373070584,0.0,153-OPRCD10183
135,8,7,0.18069128387056047,0.0,153-OPRCD10183
136,8,8,0.07940171108229525,0.0,153-OPRCD10183
137,8,9,0.0,0.0,153-OPRCD10183
138,8,10,0.0,0.0,153-OPRCD10183
139,8,11,0.0,0.0,153-OPRCD10183
140,8,12,0.0,0.0,153-OPRCD10183
141,8,13,0.0,0.0,153-OPRCD10183
142,8,14,0.0,0.0,153-OPRCD10183
143,8,15,0.0,0.0,153-OPRCD10183
144,9,0,0.0,0.0,153-OPRCD10183
145,9,1,0.0,0.0,153-OPRCD10183
146,9,2,0.0,0.0,153-OPRCD10183
147,9,3,0.0,0.0,153-OPRCD10183
148,9,4,0.0,0.0,153-OPRCD10183
149,9,5,0.0,0.0,153-OPRCD10183
150,9,6,0.0,0.0,153-OPRCD10183
151,9,7,0.08149735741584557,0.0,153-OPRCD10183
152,9,8,0.18255408061149409,0.0,153-OPRCD10183
153,9,9,0.25776449902668874,0.0,153-OPRCD10183
