,grid_lon_id,grid_lat_id,green,orange,red,store_id
0,0,0,0.0,0.0,0.0,153-OPRCD10219
1,0,1,0.0,0.0,0.0,153-OPRCD10219
2,0,2,0.0,0.0,0.0,153-OPRCD10219
3,0,3,0.0,0.0,0.0,153-OPRCD10219
4,0,4,0.0,0.0,0.0,153-OPRCD10219
5,0,5,0.04982981281997415,0.0,0.0,153-OPRCD10219
6,0,6,0.010943930852984977,0.0,0.0,153-OPRCD10219
7,0,7,0.0,0.0,0.0,153-OPRCD10219
8,0,8,0.03259894296633823,0.027476251928770793,0.0,153-OPRCD10219
9,0,9,0.03096899581802132,0.02980474785493781,0.0,153-OPRCD10219
10,0,10,0.0,0.0,0.0,153-OPRCD10219
11,0,11,0.0,0.0,0.0,153-OPRCD10219
12,0,12,0.0,0.0,0.0,153-OPRCD10219
13,0,13,0.0,0.0,0.0,153-OPRCD10219
14,0,14,0.0,0.0,0.0,153-OPRCD10219
15,0,15,0.0,0.0,0.0,153-OPRCD10219
16,1,0,0.0,0.0,0.0,153-OPRCD10219
17,1,1,0.0,0.0,0.0,153-OPRCD10219
18,1,2,0.0,0.0,0.0,153-OPRCD10219
19,1,3,0.0,0.0,0.0,153-OPRCD10219
20,1,4,0.0,0.0,0.0,153-OPRCD10219
21,1,5,0.03492743889250525,0.0,0.0,153-OPRCD10219
22,1,6,0.08638719886079631,0.0,0.0,153-OPRCD10219
23,1,7,0.0,0.0,0.0,153-OPRCD10219
24,1,8,0.12038323938283475,0.0,0.0,153-OPRCD10219
25,1,9,0.08242875578631238,0.04098152830053949,0.0,153-OPRCD10219
26,1,10,0.0,0.0,0.0,153-OPRCD10219
27,1,11,0.0,0.0,0.0,153-OPRCD10219
28,1,12,0.0,0.0,0.0,153-OPRCD10219
29,1,13,0.0,0.0,0.0,153-OPRCD10219
30,1,14,0.0,0.0,0.0,153-OPRCD10219
31,1,15,0.0,0.0,0.0,153-OPRCD10219
32,2,0,0.0,0.0,0.0,153-OPRCD10219
33,2,1,0.0,0.0,0.0,153-OPRCD10219
34,2,2,0.0,0.0,0.0,153-OPRCD10219
35,2,3,0.0,0.0,0.0,153-OPRCD10219
36,2,4,0.0,0.0,0.0,153-OPRCD10219
37,2,5,0.0,0.0,0.0,153-OPRCD10219
38,2,6,0.08219590619369568,0.03609168685558876,0.0,153-OPRCD10219
39,2,7,0.0,0.0,0.0,153-OPRCD10219
40,2,8,0.11758904427143432,0.0,0.0,153-OPRCD10219
41,2,9,0.09570118256546438,0.0,0.0,153-OPRCD10219
42,2,10,0.026079154373070585,0.0,0.0,153-OPRCD10219
43,2,11,0.0,0.0,0.0,153-OPRCD10219
44,2,12,0.0,0.0,0.0,153-OPRCD10219
45,2,13,0.0,0.0,0.0,153-OPRCD10219
46,2,14,0.0,0.0,0.0,153-OPRCD10219
47,2,15,0.0,0.0,0.0,153-OPRCD10219
48,3,0,0.0,0.0,0.0,153-OPRCD10219
49,3,1,0.0,0.0,0.0,153-OPRCD10219
50,3,2,0.0,0.0,0.0,153-OPRCD10219
51,3,3,0.0,0.0,0.0,153-OPRCD10219
52,3,4,0.0,0.0,0.0,153-OPRCD10219
53,3,5,0.0,0.0,0.0,153-OPRCD10219
54,3,6,0.06100659326557583,0.06077374367295913,0.0,153-OPRCD10219
55,3,7,0.0,0.0,0.0,153-OPRCD10219
56,3,8,0.07707321515612825,0.0,0.0,153-OPRCD10219
57,3,9,0.18022558468532707,0.0,0.0,153-OPRCD10219
58,3,10,0.05332255670922468,0.0,0.0,153-OPRCD10219
59,3,11,0.0,0.0,0.0,153-OPRCD10219
60,3,12,0.0,0.0,0.0,153-OPRCD10219
61,3,13,0.0,0.0,0.0,153-OPRCD10219
62,3,14,0.0,0.0,0.0,153-OPRCD10219
63,3,15,0.0,0.0,0.0,153-OPRCD10219
64,4,0,0.0,0.0,0.0,153-OPRCD10219
65,4,1,0.0,0.0,0.0,153-OPRCD10219
66,4,2,0.0,0.0,0.0,153-OPRCD10219
67,4,3,0.0,0.0,0.0,153-OPRCD10219
68,4,4,0.0,0.0,0.0,153-OPRCD10219
69,4,5,0.0,0.0,0.0,153-OPRCD10219
70,4,6,0.1001253248251817,0.019326516187186237,0.0,153-OPRCD10219
71,4,7,0.0,0.0,0.0,153-OPRCD10219
72,4,8,0.01280672759391859,0.01723086985363592,0.0,153-OPRCD10219
73,4,9,0.11526054834526732,0.0,0.0,153-OPRCD10219
74,4,10,0.0,0.0,0.0,153-OPRCD10219
75,4,11,0.0,0.0,0.0,153-OPRCD10219
76,4,12,0.0,0.0,0.0,153-OPRCD10219
77,4,13,0.0,0.0,0.0,153-OPRCD10219
78,4,14,0.0,0.0,0.0,153-OPRCD10219
79,4,15,0.0,0.0,0.0,153-OPRCD10219
80,5,0,0.0,0.0,0.0,153-OPRCD10219
81,5,1,0.0,0.0,0.0,153-OPRCD10219
82,5,2,0.0,0.0,0.0,153-OPRCD10219
83,5,3,0.0,0.0,0.0,153-OPRCD10219
84,5,4,0.0,0.0,0.0,153-OPRCD10219
85,5,5,0.0,0.0,0.0,153-OPRCD10219
86,5,6,0.04959696322735745,0.09104419071313034,0.0,153-OPRCD10219
87,5,7,0.04656991852334033,0.07264907289641091,0.0,153-OPRCD10219
88,5,8,0.07288192248902761,0.0847572517124794,0.0,153-OPRCD10219
89,5,9,0.04400857300455661,0.0018627967409336132,0.0,153-OPRCD10219
90,5,10,0.0,0.0,0.0,153-OPRCD10219
91,5,11,0.0,0.0,0.0,153-OPRCD10219
92,5,12,0.0,0.0,0.0,153-OPRCD10219
93,5,13,0.0,0.0,0.0,153-OPRCD10219
94,5,14,0.0,0.0,0.0,153-OPRCD10219
95,5,15,0.0,0.0,0.0,153-OPRCD10219
96,6,0,0.1832526293893442,0.005355540630184138,0.01001253248251817,153-OPRCD10219
97,6,1,0.2118931292811985,0.13668271086600386,0.0030270447040171215,153-OPRCD10219
98,6,2,0.30526581592049584,0.018162268224102728,0.0,153-OPRCD10219
99,6,3,0.2517104096186545,0.0,0.0,153-OPRCD10219
100,6,4,0.24565632021062023,0.006054089408034243,0.0,153-OPRCD10219
101,6,5,0.24961476328510415,0.0,0.0,153-OPRCD10219
102,6,6,0.20374339353961393,0.06403363796959295,0.0,153-OPRCD10219
103,6,7,0.1450652962002051,0.0,0.0,153-OPRCD10219
104,6,8,0.14832519049683895,0.0,0.0,153-OPRCD10219
105,6,9,0.1434353490518882,0.043077174634089804,0.0,153-OPRCD10219
106,6,10,0.12620447919825228,0.0,0.0,153-OPRCD10219
107,6,11,0.10385091830704893,0.0,0.0,153-OPRCD10219
108,6,12,0.15810487338674042,0.0,0.0,153-OPRCD10219
109,6,13,0.1690488042397254,0.0,0.0,153-OPRCD10219
110,6,14,0.25869589739715554,0.0,0.0,153-OPRCD10219
111,6,15,0.12876582471703601,0.0,0.0,153-OPRCD10219
112,7,0,0.0,0.024682056817370374,0.04563852015287352,153-OPRCD10219
113,7,1,0.0,0.03679023563343886,0.034228890114655144,153-OPRCD10219
114,7,2,0.0,0.0,0.0,153-OPRCD10219
115,7,3,0.0,0.0,0.0,153-OPRCD10219
116,7,4,0.0,0.11945184101236794,0.0,153-OPRCD10219
117,7,5,0.001164247963083508,0.0,0.0,153-OPRCD10219
118,7,6,0.042145776263622994,0.0,0.0,153-OPRCD10219
119,7,7,0.10571371504798255,0.0,0.0,153-OPRCD10219
120,7,8,0.1273687271613358,0.0,0.0,153-OPRCD10219
121,7,9,0.12434168245731868,0.0,0.0,153-OPRCD10219
122,7,10,0.126437328790869,0.0,0.0,153-OPRCD10219
123,7,11,0.22027571461539974,0.0,0.0,153-OPRCD10219
124,7,12,0.1720758489437425,0.0,0.0,153-OPRCD10219
125,7,13,0.0854558004903295,0.0,0.0,153-OPRCD10219
126,7,14,0.0,0.0,0.0,153-OPRCD10219
127,7,15,0.0,0.0,0.0,153-OPRCD10219
128,8,0,0.08289445497154578,0.004424142259717331,0.003259894296633823,153-OPRCD10219
129,8,1,0.018162268224102728,0.08033310945276206,0.04447427218979001,153-OPRCD10219
130,8,2,0.0,0.08242875578631238,0.043077174634089804,153-OPRCD10219
131,8,3,0.09127704030574704,0.020257914557653044,0.010245382075134873,153-OPRCD10219
132,8,4,0.11246635323386689,0.037721634003905664,0.0,153-OPRCD10219
