,grid_lon_id,grid_lat_id,green,orange,red,store_id
0,0,0,0.07334762167426102,0.012341028408685187,0.018860817001952832,153-OPRCD107224
1,0,1,0.0009313983704668066,0.008149735741584558,0.030503296632787915,153-OPRCD107224
2,0,2,0.20700328783624777,0.0,0.0,153-OPRCD107224
3,0,3,0.15065368642300597,0.0,0.0,153-OPRCD107224
4,0,4,0.0,0.0,0.0,153-OPRCD107224
5,0,5,0.0,0.0,0.0,153-OPRCD107224
6,0,6,0.0,0.0,0.0,153-OPRCD107224
7,0,7,0.0,0.0,0.0,153-OPRCD107224
8,0,8,0.0,0.0,0.0,153-OPRCD107224
9,0,9,0.0,0.0,0.0,153-OPRCD107224
10,0,10,0.0,0.0,0.0,153-OPRCD107224
11,0,11,0.0,0.0,0.0,153-OPRCD107224
12,0,12,0.0,0.0,0.0,153-OPRCD107224
13,0,13,0.0,0.0,0.0,153-OPRCD107224
14,0,14,0.0,0.0,0.0,153-OPRCD107224
15,0,15,0.0,0.0,0.0,153-OPRCD107224
16,1,0,0.06123944285819253,0.042844325041473105,0.004889841444950735,153-OPRCD107224
17,1,1,0.04936411363474075,0.08871569478696333,0.0,153-OPRCD107224
18,1,2,0.051692609560907765,0.0,0.0,153-OPRCD107224
19,1,3,0.42867610000734774,0.0,0.0,153-OPRCD107224
20,1,4,0.26312003965687286,0.0,0.0,153-OPRCD107224
21,1,5,0.00558839022280084,0.0,0.0,153-OPRCD107224
22,1,6,0.0,0.0,0.0,153-OPRCD107224
23,1,7,0.0,0.0,0.0,153-OPRCD107224
24,1,8,0.0,0.0,0.0,153-OPRCD107224
25,1,9,0.0,0.0,0.0,153-OPRCD107224
26,1,10,0.0,0.0,0.0,153-OPRCD107224
27,1,11,0.0,0.0,0.0,153-OPRCD107224
28,1,12,0.0,0.0,0.0,153-OPRCD107224
29,1,13,0.0,0.0,0.0,153-OPRCD107224
30,1,14,0.0,0.0,0.0,153-OPRCD107224
31,1,15,0.0,0.0,0.0,153-OPRCD107224
32,2,0,0.0,0.0,0.0,153-OPRCD107224
33,2,1,0.020956463335503148,0.0,0.0,153-OPRCD107224
34,2,2,0.14832519049683895,0.0,0.0,153-OPRCD107224
35,2,3,0.02235356089120336,0.0,0.0,153-OPRCD107224
36,2,4,0.37465499452027295,0.0,0.0,153-OPRCD107224
37,2,5,0.4663977340112534,0.0,0.0,153-OPRCD107224
38,2,6,0.15135223520085606,0.0,0.0,153-OPRCD107224
39,2,7,0.0,0.0,0.0,153-OPRCD107224
40,2,8,0.0,0.0,0.0,153-OPRCD107224
41,2,9,0.0,0.0,0.0,153-OPRCD107224
42,2,10,0.0,0.0,0.0,153-OPRCD107224
43,2,11,0.0,0.0,0.0,153-OPRCD107224
44,2,12,0.0,0.0,0.0,153-OPRCD107224
45,2,13,0.0,0.0,0.0,153-OPRCD107224
46,2,14,0.0,0.0,0.0,153-OPRCD107224
47,2,15,0.0,0.0,0.0,153-OPRCD107224
48,3,0,0.0,0.0,0.0,153-OPRCD107224
49,3,1,0.0,0.0,0.0,153-OPRCD107224
50,3,2,0.02165501211335325,0.0,0.0,153-OPRCD107224
51,3,3,0.07986741026752867,0.0698548777850105,0.0,153-OPRCD107224
52,3,4,0.03236609337372153,0.0004656991852334033,0.0,153-OPRCD107224
53,3,5,0.4067882383013778,0.0,0.0,153-OPRCD107224
54,3,6,0.39956990093026,0.0,0.0,153-OPRCD107224
55,3,7,0.36068401896327085,0.0,0.0,153-OPRCD107224
56,3,8,0.2423964259139864,0.0,0.0,153-OPRCD107224
57,3,9,0.04819986567165724,0.006054089408034243,0.0,153-OPRCD107224
58,3,10,0.0,0.000698548777850105,0.0,153-OPRCD107224
59,3,11,0.0,0.0,0.0,153-OPRCD107224
60,3,12,0.0,0.0,0.0,153-OPRCD107224
61,3,13,0.0,0.0,0.0,153-OPRCD107224
62,3,14,0.0,0.0,0.0,153-OPRCD107224
63,3,15,0.0,0.0,0.0,153-OPRCD107224
64,4,0,0.0,0.0,0.0,153-OPRCD107224
65,4,1,0.0,0.0,0.0,153-OPRCD107224
66,4,2,0.0,0.0,0.0,153-OPRCD107224
67,4,3,0.01979221537241964,0.00139709755570021,0.0,153-OPRCD107224
68,4,4,0.0991939264547149,0.05402110548707478,0.0,153-OPRCD107224
69,4,5,0.09290698745406395,0.013738125964385397,0.0,153-OPRCD107224
70,4,6,0.4130751773020287,0.05867809733940881,0.0,153-OPRCD107224
71,4,7,0.43310024226706506,0.01979221537241964,0.0,153-OPRCD107224
72,4,8,0.3557941775183201,0.0,0.0,153-OPRCD107224
73,4,9,0.38932451885512515,0.0,0.0,153-OPRCD107224
74,4,10,0.42006066508052975,0.025380605595220478,0.0,153-OPRCD107224
75,4,11,0.40725393748661115,0.016066621890552413,0.0,153-OPRCD107224
76,4,12,0.31062135655068,0.01979221537241964,0.0,153-OPRCD107224
77,4,13,0.20909893416979808,0.00023284959261670165,0.0,153-OPRCD107224
78,4,14,0.19442940983494586,0.0,0.0,153-OPRCD107224
79,4,15,0.09546833297284768,0.0,0.0,153-OPRCD107224
80,5,0,0.0,0.0,0.0,153-OPRCD107224
81,5,1,0.0,0.0,0.0,153-OPRCD107224
82,5,2,0.0,0.0,0.0,153-OPRCD107224
83,5,3,0.0,0.0,0.0,153-OPRCD107224
84,5,4,0.00558839022280084,0.0,0.0,153-OPRCD107224
85,5,5,0.16136476768337424,0.030037597447554513,0.0,153-OPRCD107224
86,5,6,0.03585883726297205,0.0,0.0,153-OPRCD107224
87,5,7,0.0,0.0,0.0,153-OPRCD107224
88,5,8,0.0,0.0,0.0,153-OPRCD107224
89,5,9,0.0,0.0,0.0,153-OPRCD107224
90,5,10,0.0,0.0,0.0,153-OPRCD107224
91,5,11,0.028174800706620897,0.002328495926167016,0.0,153-OPRCD107224
92,5,12,0.17533574324037635,0.030503296632787915,0.0,153-OPRCD107224
93,5,13,0.20351054394699725,0.020490764150269746,0.0,153-OPRCD107224
94,5,14,0.23215104383885155,0.0,0.0,153-OPRCD107224
95,5,15,0.1138634507895671,0.0,0.0,153-OPRCD107224
96,6,0,0.0,0.0,0.0,153-OPRCD107224
97,6,1,0.0,0.0,0.0,153-OPRCD107224
98,6,2,0.0,0.0,0.0,153-OPRCD107224
99,6,3,0.0,0.0,0.0,153-OPRCD107224
100,6,4,0.0,0.0,0.0,153-OPRCD107224
101,6,5,0.0,0.0,0.0,153-OPRCD107224
102,6,6,0.12364313367946857,0.0,0.0,153-OPRCD107224
103,6,7,0.06566358511790986,0.0,0.0,153-OPRCD107224
104,6,8,0.0,0.0,0.0,153-OPRCD107224
105,6,9,0.0,0.0,0.0,153-OPRCD107224
106,6,10,0.0,0.0,0.0,153-OPRCD107224
107,6,11,0.142038251496188,0.022120711298586657,0.0,153-OPRCD107224
108,6,12,0.05262400793137457,0.027941951114004198,0.0,153-OPRCD107224
109,6,13,0.0,0.0,0.0,153-OPRCD107224
110,6,14,0.0,0.0,0.0,153-OPRCD107224
111,6,15,0.0,0.0,0.0,153-OPRCD107224
112,7,0,0.0,0.0,0.0,153-OPRCD107224
113,7,1,0.0,0.0,0.0,153-OPRCD107224
114,7,2,0.0,0.0,0.0,153-OPRCD107224
115,7,3,0.0,0.0,0.0,153-OPRCD107224
116,7,4,0.0,0.0,0.0,153-OPRCD107224
117,7,5,0.0,0.0,0.0,153-OPRCD107224
118,7,6,0.0,0.0,0.0,153-OPRCD107224
119,7,7,0.08615434926817961,0.009313983704668065,0.0,153-OPRCD107224
120,7,8,0.050761211190440955,0.05239115833875787,0.0,153-OPRCD107224
121,7,9,0.0,0.0,0.0,153-OPRCD107224
122,7,10,0.06915632900716039,0.0,0.0,153-OPRCD107224
123,7,11,0.113164902011717,0.0,0.0,153-OPRCD107224
