,grid_lon_id,grid_lat_id,green,orange,red,store_id
0,0,0,0.0,0.0,0.0,153-OPRCD107208
1,0,1,0.0,0.0,0.0,153-OPRCD107208
2,0,2,0.0,0.0,0.0,153-OPRCD107208
3,0,3,0.0,0.0,0.0,153-OPRCD107208
4,0,4,0.0,0.0,0.0,153-OPRCD107208
5,0,5,0.061472292450809235,0.0,0.0,153-OPRCD107208
6,0,6,0.0,0.0,0.0,153-OPRCD107208
7,0,7,0.0,0.0,0.0,153-OPRCD107208
8,0,8,0.0,0.0,0.0,153-OPRCD107208
9,0,9,0.0,0.0,0.0,153-OPRCD107208
10,0,10,0.0,0.0,0.0,153-OPRCD107208
11,0,11,0.0,0.0,0.0,153-OPRCD107208
12,0,12,0.06752638185884348,0.0,0.0,153-OPRCD107208
13,0,13,0.0,0.0,0.0,153-OPRCD107208
14,0,14,0.0,0.0,0.0,153-OPRCD107208
15,0,15,0.0,0.0,0.0,153-OPRCD107208
16,1,0,0.0,0.0,0.0,153-OPRCD107208
17,1,1,0.0,0.0,0.0,153-OPRCD107208
18,1,2,0.0,0.0,0.0,153-OPRCD107208
19,1,3,0.0,0.0,0.0,153-OPRCD107208
20,1,4,0.0,0.0,0.0,153-OPRCD107208
21,1,5,0.12294458490161847,0.0,0.0,153-OPRCD107208
22,1,6,0.0,0.0,0.0,153-OPRCD107208
23,1,7,0.0,0.0,0.0,153-OPRCD107208
24,1,8,0.0,0.0,0.0,153-OPRCD107208
25,1,9,0.0,0.0,0.0,153-OPRCD107208
26,1,10,0.0,0.0,0.0,153-OPRCD107208
27,1,11,0.0,0.0,0.0,153-OPRCD107208
28,1,12,0.06845778022931029,0.0,0.0,153-OPRCD107208
29,1,13,0.06822493063669358,0.0,0.0,153-OPRCD107208
30,1,14,0.0,0.0,0.0,153-OPRCD107208
31,1,15,0.0,0.0,0.0,153-OPRCD107208
32,2,0,0.0,0.0,0.0,153-OPRCD107208
33,2,1,0.0,0.0,0.0,153-OPRCD107208
34,2,2,0.0,0.0,0.0,153-OPRCD107208
35,2,3,0.0,0.0,0.0,153-OPRCD107208
36,2,4,0.0,0.0,0.0,153-OPRCD107208
37,2,5,0.12131463775330155,0.0,0.0,153-OPRCD107208
38,2,6,0.0,0.0,0.0,153-OPRCD107208
39,2,7,0.0,0.0,0.0,153-OPRCD107208
40,2,8,0.0,0.0,0.0,153-OPRCD107208
41,2,9,0.0,0.0,0.0,153-OPRCD107208
42,2,10,0.0,0.0,0.0,153-OPRCD107208
43,2,11,0.0,0.0,0.0,153-OPRCD107208
44,2,12,0.0,0.0,0.0,153-OPRCD107208
45,2,13,0.13388851575460345,0.0,0.0,153-OPRCD107208
46,2,14,0.0,0.0,0.0,153-OPRCD107208
47,2,15,0.0,0.0,0.0,153-OPRCD107208
48,3,0,0.0,0.0,0.0,153-OPRCD107208
49,3,1,0.0,0.0,0.0,153-OPRCD107208
50,3,2,0.0,0.0,0.0,153-OPRCD107208
51,3,3,0.0,0.0,0.0,153-OPRCD107208
52,3,4,0.016066621890552413,0.0,0.0,153-OPRCD107208
53,3,5,0.10897360934461636,0.0,0.0,153-OPRCD107208
54,3,6,0.0,0.0,0.0,153-OPRCD107208
55,3,7,0.0,0.0,0.0,153-OPRCD107208
56,3,8,0.0,0.0,0.0,153-OPRCD107208
57,3,9,0.0,0.0,0.0,153-OPRCD107208
58,3,10,0.0,0.0,0.0,153-OPRCD107208
59,3,11,0.0,0.0,0.0,153-OPRCD107208
60,3,12,0.0,0.0,0.0,153-OPRCD107208
61,3,13,0.10850791015938296,0.0,0.0,153-OPRCD107208
62,3,14,0.025380605595220478,0.0,0.0,153-OPRCD107208
63,3,15,0.0,0.0,0.0,153-OPRCD107208
64,4,0,0.0,0.0,0.0,153-OPRCD107208
65,4,1,0.0,0.0,0.0,153-OPRCD107208
66,4,2,0.0,0.0,0.0,153-OPRCD107208
67,4,3,0.0,0.0,0.0,153-OPRCD107208
68,4,4,0.09639973134331448,0.008149735741584558,0.0,153-OPRCD107208
69,4,5,0.02002506496503634,0.0,0.0,153-OPRCD107208
70,4,6,0.0,0.0,0.0,153-OPRCD107208
71,4,7,0.0,0.0,0.0,153-OPRCD107208
72,4,8,0.0,0.0,0.0,153-OPRCD107208
73,4,9,0.0,0.0,0.0,153-OPRCD107208
74,4,10,0.0,0.0,0.0,153-OPRCD107208
75,4,11,0.0,0.0,0.0,153-OPRCD107208
76,4,12,0.0,0.0,0.0,153-OPRCD107208
77,4,13,0.005821239815417541,0.0,0.0,153-OPRCD107208
78,4,14,0.12573878001301889,0.0,0.0,153-OPRCD107208
79,4,15,0.0,0.0,0.0,153-OPRCD107208
80,5,0,0.012341028408685187,0.0,0.0,153-OPRCD107208
81,5,1,0.0,0.0,0.0,153-OPRCD107208
82,5,2,0.0,0.0,0.0,153-OPRCD107208
83,5,3,0.0,0.0,0.0,153-OPRCD107208
84,5,4,0.06380078837697625,0.07497756882257793,0.0,153-OPRCD107208
85,5,5,0.0,0.0,0.0,153-OPRCD107208
86,5,6,0.0,0.0,0.0,153-OPRCD107208
87,5,7,0.0,0.0,0.0,153-OPRCD107208
88,5,8,0.0,0.0,0.0,153-OPRCD107208
89,5,9,0.0,0.0,0.0,153-OPRCD107208
90,5,10,0.0,0.0,0.0,153-OPRCD107208
91,5,11,0.0,0.0,0.0,153-OPRCD107208
92,5,12,0.0,0.0,0.0,153-OPRCD107208
93,5,13,0.0,0.0,0.0,153-OPRCD107208
94,5,14,0.10617941423321595,0.018860817001952832,0.0,153-OPRCD107208
95,5,15,0.0,0.0,0.0,153-OPRCD107208
96,6,0,0.2258641048382006,0.0,0.0,153-OPRCD107208
97,6,1,0.505749315163476,0.029339048669704406,0.0,153-OPRCD107208
98,6,2,0.44800261619453396,0.0,0.0,153-OPRCD107208
99,6,3,0.35090433607336935,0.023052109669053463,0.0,153-OPRCD107208
100,6,4,0.2624214908790228,0.04703561770857373,0.0,153-OPRCD107208
101,6,5,0.19442940983494586,0.03981728033745598,0.04587136974549022,153-OPRCD107208
102,6,6,0.21492017398521562,0.008848284519434662,0.014902373927468906,153-OPRCD107208
103,6,7,0.19186806431616216,0.0,0.0,153-OPRCD107208
104,6,8,0.07893601189706186,0.0,0.0,153-OPRCD107208
105,6,9,0.008149735741584558,0.0,0.0,153-OPRCD107208
106,6,10,0.0,0.0,0.0,153-OPRCD107208
107,6,11,0.0,0.0,0.0,153-OPRCD107208
108,6,12,0.0,0.0,0.0,153-OPRCD107208
109,6,13,0.0,0.0,0.0,153-OPRCD107208
110,6,14,0.061705142043425934,0.047501316893807134,0.014669524334852203,153-OPRCD107208
111,6,15,0.0,0.0,0.0,153-OPRCD107208
112,7,0,0.0,0.0,0.0,153-OPRCD107208
113,7,1,0.0,0.0,0.0,153-OPRCD107208
114,7,2,0.07358047126687772,0.0,0.0,153-OPRCD107208
115,7,3,0.19349801146447906,0.04121437789315619,0.0,153-OPRCD107208
116,7,4,0.24961476328510415,0.006286939000650945,0.0,153-OPRCD107208
117,7,5,0.24519062102538683,0.0,0.0,153-OPRCD107208
118,7,6,0.25962729576762233,0.0,0.0,153-OPRCD107208
119,7,7,0.2968832305862946,0.0,0.0,153-OPRCD107208
120,7,8,0.4156365228208124,0.0,0.0,153-OPRCD107208
121,7,9,0.479204461605172,0.0,0.0,153-OPRCD107208
122,7,10,0.5076121119044096,0.0,0.0,153-OPRCD107208
