,grid_lon_id,grid_lat_id,green,maroon,orange,red,store_id
93,5,13,0.0,0.0,0.0,0.0,153-OPRCD102501
94,5,14,0.0,0.0,0.0,0.0,153-OPRCD102501
95,5,15,0.0,0.0,0.0,0.0,153-OPRCD102501
96,6,0,0.037721634003905664,0.0,0.0,0.0,153-OPRCD102501
97,6,1,0.059376646117258916,0.0,0.0,0.0,153-OPRCD102501
98,6,2,0.06403363796959295,0.0,0.04028297952268938,0.0,153-OPRCD102501
99,6,3,0.09733112971378129,0.0,0.0,0.0,153-OPRCD102501
100,6,4,0.39142016518867545,0.0,0.0,0.0,153-OPRCD102501
101,6,5,0.24565632021062023,0.0,0.0,0.0,153-OPRCD102501
102,6,6,0.35765697425925375,0.0,0.004424142259717331,0.0,153-OPRCD102501
103,6,7,0.1271358775687191,0.0,0.0,0.0,153-OPRCD102501
104,6,8,0.0,0.0,0.0,0.0,153-OPRCD102501
105,6,9,0.0,0.0,0.0,0.0,153-OPRCD102501
106,6,10,0.0,0.0,0.0,0.0,153-OPRCD102501
107,6,11,0.0,0.0,0.0,0.0,153-OPRCD102501
108,6,12,0.06077374367295913,0.0,0.001164247963083508,0.0,153-OPRCD102501
109,6,13,0.12038323938283475,0.0,0.0,0.0,153-OPRCD102501
110,6,14,0.14436674742235503,0.0,0.0,0.0,153-OPRCD102501
111,6,15,0.09057849152789695,0.0,0.0,0.0,153-OPRCD102501
112,7,0,0.0,0.0,0.032133243781104825,0.0,153-OPRCD102501
113,7,1,0.04889841444950734,0.0,0.060308044487725726,0.0,153-OPRCD102501
114,7,2,0.04936411363474075,0.0,0.07916886148967855,0.0,153-OPRCD102501
115,7,3,0.0,0.0,0.0,0.0,153-OPRCD102501
116,7,4,0.0,0.0,0.0,0.0,153-OPRCD102501
117,7,5,0.28617214932592633,0.0,0.0004656991852334033,0.0,153-OPRCD102501
118,7,6,0.32342808414459856,0.0,0.26265434047163944,0.015135223520085606,153-OPRCD102501
119,7,7,0.007916886148967855,0.0,0.030503296632787915,0.09779682889901468,153-OPRCD102501
120,7,8,0.0,0.0,0.0,0.0,153-OPRCD102501
