,grid_lon_id,grid_lat_id,green,orange,red,store_id
0,0,0,0.004656991852334032,0.0,0.0,153-OPRCD10124
1,0,1,0.10780936138153287,0.0,0.0,153-OPRCD10124
2,0,2,0.0,0.0,0.0,153-OPRCD10124
3,0,3,0.0,0.0,0.0,153-OPRCD10124
4,0,4,0.0,0.0,0.0,153-OPRCD10124
5,0,5,0.0,0.0,0.0,153-OPRCD10124
6,0,6,0.0,0.0,0.0,153-OPRCD10124
7,0,7,0.07567611760042803,0.000698548777850105,0.001164247963083508,153-OPRCD10124
8,0,8,0.12224603612376836,0.02165501211335325,0.023052109669053463,153-OPRCD10124
9,0,9,0.0142038251496188,0.0,0.0,153-OPRCD10124
10,0,10,0.0,0.0,0.0,153-OPRCD10124
11,0,11,0.0,0.0,0.0,153-OPRCD10124
12,0,12,0.00139709755570021,0.0,0.0,153-OPRCD10124
13,0,13,0.0426114754488564,0.0,0.0,153-OPRCD10124
14,0,14,0.07637466637827814,0.0,0.0,153-OPRCD10124
15,0,15,0.03842018278175577,0.0,0.0,153-OPRCD10124
16,1,0,0.061472292450809235,0.0,0.0,153-OPRCD10124
17,1,1,0.2535732063595881,0.0,0.0,153-OPRCD10124
18,1,2,0.0,0.0,0.0,153-OPRCD10124
19,1,3,0.0,0.0,0.0,153-OPRCD10124
20,1,4,0.0,0.0,0.0,153-OPRCD10124
21,1,5,0.0,0.0,0.0,153-OPRCD10124
22,1,6,0.0,0.0,0.0,153-OPRCD10124
23,1,7,0.08336015415677919,0.07916886148967855,0.0,153-OPRCD10124
24,1,8,0.2267955032086674,0.03679023563343886,0.06496503634005976,153-OPRCD10124
25,1,9,0.20001780005774672,0.008382585334201258,0.0142038251496188,153-OPRCD10124
26,1,10,0.20653758865101435,0.0,0.0,153-OPRCD10124
27,1,11,0.20257914557653042,0.0,0.0,153-OPRCD10124
28,1,12,0.20444194231746404,0.0,0.0,153-OPRCD10124
29,1,13,0.15973482053505733,0.0,0.0,153-OPRCD10124
30,1,14,0.13644986127338715,0.0,0.0,153-OPRCD10124
31,1,15,0.07753891434136165,0.012341028408685187,0.0,153-OPRCD10124
32,2,0,0.0,0.0,0.0,153-OPRCD10124
33,2,1,0.17929418631486027,0.0,0.0,153-OPRCD10124
34,2,2,0.04913126404212405,0.0,0.0,153-OPRCD10124
35,2,3,0.0,0.0,0.0,153-OPRCD10124
36,2,4,0.0,0.0,0.0,153-OPRCD10124
37,2,5,0.0,0.0,0.0,153-OPRCD10124
38,2,6,0.0,0.0,0.0,153-OPRCD10124
