,grid_lon_id,grid_lat_id,green,orange,store_id
0,0,0,0.0,0.0,153-OPRCD109604
1,0,1,0.0,0.0,153-OPRCD109604
2,0,2,0.0,0.0,153-OPRCD109604
3,0,3,0.0,0.0,153-OPRCD109604
4,0,4,0.0,0.0,153-OPRCD109604
5,0,5,0.0,0.0,153-OPRCD109604
6,0,6,0.031900394188488126,0.03725593481867226,153-OPRCD109604
7,0,7,0.08801714600911321,0.025846304780453883,153-OPRCD109604
8,0,8,0.0,0.0,153-OPRCD109604
9,0,9,0.0,0.0,153-OPRCD109604
10,0,10,0.0,0.0,153-OPRCD109604
11,0,11,0.0,0.0,153-OPRCD109604
12,0,12,0.0,0.0,153-OPRCD109604
13,0,13,0.0,0.0,153-OPRCD109604
14,0,14,0.0,0.0,153-OPRCD109604
15,0,15,0.0,0.0,153-OPRCD109604
16,1,0,0.0,0.0,153-OPRCD109604
17,1,1,0.0,0.0,153-OPRCD109604
18,1,2,0.0,0.0,153-OPRCD109604
19,1,3,0.0,0.0,153-OPRCD109604
20,1,4,0.0,0.0,153-OPRCD109604
21,1,5,0.0,0.0,153-OPRCD109604
22,1,6,0.02514775600260378,0.002328495926167016,153-OPRCD109604
23,1,7,0.2405336291730528,0.07404617045211112,153-OPRCD109604
24,1,8,0.0,0.0,153-OPRCD109604
25,1,9,0.0,0.0,153-OPRCD109604
26,1,10,0.0,0.0,153-OPRCD109604
27,1,11,0.0,0.0,153-OPRCD109604
28,1,12,0.0,0.0,153-OPRCD109604
29,1,13,0.0,0.0,153-OPRCD109604
30,1,14,0.0,0.0,153-OPRCD109604
31,1,15,0.0,0.0,153-OPRCD109604
32,2,0,0.0,0.0,153-OPRCD109604
33,2,1,0.0,0.0,153-OPRCD109604
34,2,2,0.0,0.0,153-OPRCD109604
35,2,3,0.0,0.0,153-OPRCD109604
36,2,4,0.0,0.0,153-OPRCD109604
37,2,5,0.0,0.0,153-OPRCD109604
38,2,6,0.0,0.0,153-OPRCD109604
39,2,7,0.2742968201024745,0.04587136974549022,153-OPRCD109604
40,2,8,0.0,0.0,153-OPRCD109604
41,2,9,0.0,0.0,153-OPRCD109604
42,2,10,0.0,0.0,153-OPRCD109604
43,2,11,0.0,0.0,153-OPRCD109604
44,2,12,0.0,0.0,153-OPRCD109604
45,2,13,0.0,0.0,153-OPRCD109604
46,2,14,0.0,0.0,153-OPRCD109604
47,2,15,0.0,0.0,153-OPRCD109604
48,3,0,0.0,0.0,153-OPRCD109604
49,3,1,0.0,0.0,153-OPRCD109604
50,3,2,0.0,0.0,153-OPRCD109604
51,3,3,0.0,0.0,153-OPRCD109604
52,3,4,0.0,0.0,153-OPRCD109604
53,3,5,0.0,0.0,153-OPRCD109604
54,3,6,0.0,0.0,153-OPRCD109604
55,3,7,0.33646766133113387,0.0,153-OPRCD109604
56,3,8,0.027941951114004198,0.0,153-OPRCD109604
57,3,9,0.0,0.0,153-OPRCD109604
58,3,10,0.0,0.0,153-OPRCD109604
59,3,11,0.0,0.0,153-OPRCD109604
60,3,12,0.0,0.0,153-OPRCD109604
61,3,13,0.0,0.0,153-OPRCD109604
62,3,14,0.0,0.0,153-OPRCD109604
63,3,15,0.0,0.0,153-OPRCD109604
64,4,0,0.0,0.0,153-OPRCD109604
65,4,1,0.0,0.0,153-OPRCD109604
66,4,2,0.0,0.0,153-OPRCD109604
67,4,3,0.0,0.0,153-OPRCD109604
68,4,4,0.0,0.0,153-OPRCD109604
69,4,5,0.0,0.0,153-OPRCD109604
70,4,6,0.0,0.0,153-OPRCD109604
71,4,7,0.21655012113353253,0.00023284959261670165,153-OPRCD109604
72,4,8,0.13994260516263768,0.0,153-OPRCD109604
73,4,9,0.0,0.0,153-OPRCD109604
74,4,10,0.0,0.0,153-OPRCD109604
75,4,11,0.0,0.0,153-OPRCD109604
76,4,12,0.0,0.0,153-OPRCD109604
77,4,13,0.0,0.0,153-OPRCD109604
78,4,14,0.013272426779151993,0.0,153-OPRCD109604
79,4,15,0.012108178816068486,0.06310223959912614,153-OPRCD109604
80,5,0,0.0,0.0,153-OPRCD109604
81,5,1,0.0,0.0,153-OPRCD109604
82,5,2,0.0,0.0,153-OPRCD109604
83,5,3,0.0,0.0,153-OPRCD109604
84,5,4,0.0,0.0,153-OPRCD109604
85,5,5,0.0,0.0,153-OPRCD109604
86,5,6,0.0,0.0,153-OPRCD109604
87,5,7,0.13901120679217088,0.0,153-OPRCD109604
88,5,8,0.12573878001301889,0.0,153-OPRCD109604
89,5,9,0.0,0.0,153-OPRCD109604
90,5,10,0.0,0.0,153-OPRCD109604
91,5,11,0.0,0.0,153-OPRCD109604
92,5,12,0.0,0.0,153-OPRCD109604
93,5,13,0.02677770315092069,0.0,153-OPRCD109604
94,5,14,0.14576384497805522,0.0,153-OPRCD109604
95,5,15,0.004889841444950735,0.0,153-OPRCD109604
96,6,0,0.0,0.0,153-OPRCD109604
97,6,1,0.0,0.0,153-OPRCD109604
98,6,2,0.0,0.0,153-OPRCD109604
99,6,3,0.0,0.0,153-OPRCD109604
100,6,4,0.0,0.0,153-OPRCD109604
101,6,5,0.0,0.0,153-OPRCD109604
102,6,6,0.0,0.0,153-OPRCD109604
103,6,7,0.07847031271182846,0.0,153-OPRCD109604
104,6,8,0.17230869853635922,0.0,153-OPRCD109604
105,6,9,0.0,0.0,153-OPRCD109604
106,6,10,0.0,0.0,153-OPRCD109604
107,6,11,0.0,0.0,153-OPRCD109604
108,6,12,0.028174800706620897,0.016299471483169115,153-OPRCD109604
109,6,13,0.086620048453413,0.04400857300455661,153-OPRCD109604
110,6,14,0.0,0.0,153-OPRCD109604
111,6,15,0.0,0.0,153-OPRCD109604
112,7,0,0.0,0.0,153-OPRCD109604
113,7,1,0.0,0.0,153-OPRCD109604
