,grid_lon_id,grid_lat_id,green,orange,red,store_id
0,0,0,0.0,0.0,0.0,153-OPRCD10049
1,0,1,0.0,0.0,0.0,153-OPRCD10049
2,0,2,0.0,0.0,0.0,153-OPRCD10049
3,0,3,0.0,0.0,0.0,153-OPRCD10049
4,0,4,0.02281926007643676,0.0,0.0,153-OPRCD10049
5,0,5,0.036324536448205456,0.0,0.0,153-OPRCD10049
6,0,6,0.0,0.0,0.0,153-OPRCD10049
7,0,7,0.02677770315092069,0.03399604052203844,0.0,153-OPRCD10049
8,0,8,0.0,0.0,0.0,153-OPRCD10049
9,0,9,0.0020956463335503146,0.0,0.0,153-OPRCD10049
10,0,10,0.07451186963734452,0.0,0.0,153-OPRCD10049
11,0,11,0.11479484916003391,0.015368073112702309,0.0,153-OPRCD10049
12,0,12,0.0,0.0,0.0,153-OPRCD10049
13,0,13,0.0,0.0,0.0,153-OPRCD10049
14,0,14,0.0,0.0,0.0,153-OPRCD10049
15,0,15,0.0,0.0,0.0,153-OPRCD10049
16,1,0,0.0,0.0,0.0,153-OPRCD10049
17,1,1,0.0,0.0,0.0,153-OPRCD10049
18,1,2,0.0,0.0,0.0,153-OPRCD10049
19,1,3,0.0,0.0,0.0,153-OPRCD10049
20,1,4,0.06217084122865934,0.01955936577980294,0.010711081260368276,153-OPRCD10049
21,1,5,0.026312003965687284,0.05122691037567436,0.08382585334201259,153-OPRCD10049
22,1,6,0.0009313983704668066,0.10385091830704893,0.0016299471483169116,153-OPRCD10049
23,1,7,0.0,0.06682783308099337,0.0,153-OPRCD10049
24,1,8,0.0,0.0,0.0,153-OPRCD10049
25,1,9,0.0,0.0,0.0,153-OPRCD10049
26,1,10,0.0,0.0,0.0,153-OPRCD10049
27,1,11,0.11921899141975124,0.0,0.0,153-OPRCD10049
28,1,12,0.0,0.0,0.0,153-OPRCD10049
29,1,13,0.0,0.0,0.0,153-OPRCD10049
30,1,14,0.0,0.0,0.0,153-OPRCD10049
31,1,15,0.0,0.0,0.0,153-OPRCD10049
32,2,0,0.0009313983704668066,0.0,0.0,153-OPRCD10049
33,2,1,0.0,0.0,0.0,153-OPRCD10049
34,2,2,0.0,0.0,0.0,153-OPRCD10049
35,2,3,0.0,0.0,0.0,153-OPRCD10049
36,2,4,0.08731859723126312,0.030037597447554513,0.0,153-OPRCD10049
