,grid_lon_id,grid_lat_id,green,orange,store_id
0,0,0,0.0,0.0,153-OPRCD10243
1,0,1,0.0,0.0,153-OPRCD10243
2,0,2,0.0,0.0,153-OPRCD10243
3,0,3,0.0,0.0,153-OPRCD10243
4,0,4,0.0,0.0,153-OPRCD10243
5,0,5,0.0,0.0,153-OPRCD10243
6,0,6,0.0,0.0,153-OPRCD10243
7,0,7,0.0,0.0,153-OPRCD10243
8,0,8,0.0,0.0,153-OPRCD10243
9,0,9,0.0,0.0,153-OPRCD10243
10,0,10,0.04866556485689064,0.0,153-OPRCD10243
11,0,11,0.0705534265628606,0.0,153-OPRCD10243
12,0,12,0.0,0.0,153-OPRCD10243
13,0,13,0.0,0.0,153-OPRCD10243
14,0,14,0.060540894080342425,0.0,153-OPRCD10243
15,0,15,0.05797954856155871,0.0,153-OPRCD10243
16,1,0,0.0,0.0,153-OPRCD10243
17,1,1,0.0,0.0,153-OPRCD10243
18,1,2,0.0,0.0,153-OPRCD10243
19,1,3,0.0,0.0,153-OPRCD10243
20,1,4,0.0,0.0,153-OPRCD10243
21,1,5,0.0,0.0,153-OPRCD10243
22,1,6,0.0,0.0,153-OPRCD10243
23,1,7,0.0,0.0,153-OPRCD10243
24,1,8,0.0,0.0,153-OPRCD10243
25,1,9,0.0,0.0,153-OPRCD10243
26,1,10,0.0,0.0,153-OPRCD10243
27,1,11,0.06403363796959295,0.0,153-OPRCD10243
28,1,12,0.13668271086600386,0.0,153-OPRCD10243
29,1,13,0.037721634003905664,0.0,153-OPRCD10243
30,1,14,0.23541093813548536,0.0,153-OPRCD10243
31,1,15,0.0051226910375674365,0.0,153-OPRCD10243
32,2,0,0.0,0.0,153-OPRCD10243
33,2,1,0.0,0.0,153-OPRCD10243
34,2,2,0.0,0.0,153-OPRCD10243
35,2,3,0.0,0.0,153-OPRCD10243
36,2,4,0.0,0.0,153-OPRCD10243
37,2,5,0.0,0.0,153-OPRCD10243
38,2,6,0.0,0.0,153-OPRCD10243
39,2,7,0.0,0.0,153-OPRCD10243
40,2,8,0.0,0.0,153-OPRCD10243
41,2,9,0.0,0.0,153-OPRCD10243
42,2,10,0.0,0.0,153-OPRCD10243
43,2,11,0.0,0.0,153-OPRCD10243
44,2,12,0.0,0.0,153-OPRCD10243
45,2,13,0.20770183661409786,0.0,153-OPRCD10243
46,2,14,0.09523548338023097,0.0,153-OPRCD10243
47,2,15,0.0,0.0,153-OPRCD10243
48,3,0,0.0,0.0,153-OPRCD10243
49,3,1,0.0,0.0,153-OPRCD10243
50,3,2,0.0,0.0,153-OPRCD10243
51,3,3,0.0,0.0,153-OPRCD10243
52,3,4,0.0,0.0,153-OPRCD10243
53,3,5,0.0,0.0,153-OPRCD10243
54,3,6,0.0,0.0,153-OPRCD10243
55,3,7,0.0,0.0,153-OPRCD10243
56,3,8,0.0,0.0,153-OPRCD10243
57,3,9,0.0,0.0,153-OPRCD10243
58,3,10,0.0,0.0,153-OPRCD10243
59,3,11,0.0,0.0,153-OPRCD10243
60,3,12,0.026312003965687284,0.0,153-OPRCD10243
61,3,13,0.11758904427143432,0.11572624753050072,153-OPRCD10243
62,3,14,0.0,0.0,153-OPRCD10243
63,3,15,0.0,0.0,153-OPRCD10243
64,4,0,0.0,0.0,153-OPRCD10243
65,4,1,0.0,0.0,153-OPRCD10243
66,4,2,0.0,0.0,153-OPRCD10243
67,4,3,0.0,0.0,153-OPRCD10243
68,4,4,0.0,0.0,153-OPRCD10243
69,4,5,0.0,0.0,153-OPRCD10243
70,4,6,0.0,0.0,153-OPRCD10243
71,4,7,0.0,0.0,153-OPRCD10243
72,4,8,0.0,0.0,153-OPRCD10243
73,4,9,0.0,0.0,153-OPRCD10243
74,4,10,0.0,0.0,153-OPRCD10243
75,4,11,0.0,0.0,153-OPRCD10243
76,4,12,0.13551846290292036,0.04982981281997415,153-OPRCD10243
77,4,13,0.016299471483169115,0.09104419071313034,153-OPRCD10243
78,4,14,0.06240369082127604,0.06077374367295913,153-OPRCD10243
