,grid_lon_id,grid_lat_id,green,orange,red,store_id
0,0,0,0.0,0.0,0.0,153-OPRCD10158
1,0,1,0.0,0.0,0.0,153-OPRCD10158
2,0,2,0.0,0.030503296632787915,0.0,153-OPRCD10158
3,0,3,0.0,0.0,0.0,153-OPRCD10158
4,0,4,0.0,0.0,0.0,153-OPRCD10158
5,0,5,0.0,0.0,0.0,153-OPRCD10158
6,0,6,0.0,0.0,0.0,153-OPRCD10158
7,0,7,0.0,0.0,0.0,153-OPRCD10158
8,0,8,0.0,0.0,0.0,153-OPRCD10158
9,0,9,0.0,0.0,0.0,153-OPRCD10158
10,0,10,0.1271358775687191,0.0,0.0,153-OPRCD10158
11,0,11,0.0,0.0,0.0,153-OPRCD10158
12,0,12,0.0,0.0,0.0,153-OPRCD10158
13,0,13,0.0,0.0,0.0,153-OPRCD10158
14,0,14,0.0,0.0,0.0,153-OPRCD10158
15,0,15,0.0,0.0,0.0,153-OPRCD10158
16,1,0,0.0,0.0,0.0,153-OPRCD10158
17,1,1,0.0,0.0,0.0,153-OPRCD10158
18,1,2,0.0,0.022120711298586657,0.0,153-OPRCD10158
19,1,3,0.07451186963734452,0.04773416648642384,0.0,153-OPRCD10158
20,1,4,0.0,0.0,0.0,153-OPRCD10158
21,1,5,0.0,0.0,0.0,153-OPRCD10158
22,1,6,0.0,0.0,0.0,153-OPRCD10158
23,1,7,0.0,0.0,0.0,153-OPRCD10158
24,1,8,0.0,0.0,0.0,153-OPRCD10158
25,1,9,0.0,0.0,0.0,153-OPRCD10158
26,1,10,0.25217610880388786,0.0,0.0,153-OPRCD10158
27,1,11,0.0,0.0,0.0,153-OPRCD10158
28,1,12,0.0,0.0,0.0,153-OPRCD10158
29,1,13,0.0,0.0,0.0,153-OPRCD10158
30,1,14,0.0,0.0,0.0,153-OPRCD10158
31,1,15,0.0,0.0,0.0,153-OPRCD10158
32,2,0,0.0,0.0,0.0,153-OPRCD10158
33,2,1,0.0,0.0,0.0,153-OPRCD10158
34,2,2,0.0,0.0,0.0,153-OPRCD10158
35,2,3,0.08568865008294621,0.0,0.0,153-OPRCD10158
36,2,4,0.037488784411288965,0.02235356089120336,0.0,153-OPRCD10158
37,2,5,0.0,0.023052109669053463,0.0,153-OPRCD10158
38,2,6,0.0,0.0,0.0,153-OPRCD10158
39,2,7,0.0,0.0,0.0,153-OPRCD10158
40,2,8,0.0,0.0,0.0,153-OPRCD10158
41,2,9,0.0,0.0,0.0,153-OPRCD10158
42,2,10,0.24751911695155385,0.0,0.0,153-OPRCD10158
43,2,11,0.0,0.0,0.0,153-OPRCD10158
44,2,12,0.0,0.0,0.0,153-OPRCD10158
45,2,13,0.0,0.0,0.0,153-OPRCD10158
46,2,14,0.0,0.0,0.0,153-OPRCD10158
47,2,15,0.0,0.0,0.0,153-OPRCD10158
48,3,0,0.0,0.0,0.0,153-OPRCD10158
49,3,1,0.0,0.0,0.0,153-OPRCD10158
50,3,2,0.0,0.0,0.0,153-OPRCD10158
51,3,3,0.06892347941454369,0.0,0.0,153-OPRCD10158
52,3,4,0.0009313983704668066,0.06310223959912614,0.0,153-OPRCD10158
53,3,5,0.04959696322735745,0.09570118256546438,0.0,153-OPRCD10158
54,3,6,0.11549339793788402,0.0,0.0,153-OPRCD10158
55,3,7,0.061705142043425934,0.057280999783708604,0.0,153-OPRCD10158
56,3,8,0.059376646117258916,0.05914379652464222,0.0,153-OPRCD10158
57,3,9,0.033064642151571635,0.10501516627013244,0.0,153-OPRCD10158
58,3,10,0.2272612023939008,0.0,0.0,153-OPRCD10158
59,3,11,0.0,0.0,0.0,153-OPRCD10158
60,3,12,0.0,0.0,0.0,153-OPRCD10158
61,3,13,0.0,0.0,0.0,153-OPRCD10158
62,3,14,0.0,0.0,0.0,153-OPRCD10158
63,3,15,0.0,0.0,0.0,153-OPRCD10158
64,4,0,0.0,0.0,0.0,153-OPRCD10158
65,4,1,0.0,0.0,0.0,153-OPRCD10158
66,4,2,0.0,0.0,0.0,153-OPRCD10158
67,4,3,0.02444920722475367,0.036324536448205456,0.0,153-OPRCD10158
68,4,4,0.07590896719304474,0.10268667034396542,0.0,153-OPRCD10158
69,4,5,0.059376646117258916,0.0,0.0,153-OPRCD10158
70,4,6,0.0,0.0,0.0,153-OPRCD10158
71,4,7,0.0,0.0,0.0,153-OPRCD10158
72,4,8,0.0,0.0,0.0,153-OPRCD10158
73,4,9,0.12317743449423517,0.0,0.0,153-OPRCD10158
74,4,10,0.13086147105058632,0.0,0.0,153-OPRCD10158
75,4,11,0.0,0.0,0.0,153-OPRCD10158
76,4,12,0.0,0.0,0.0,153-OPRCD10158
77,4,13,0.0,0.0,0.0,153-OPRCD10158
78,4,14,0.0,0.0,0.0,153-OPRCD10158
79,4,15,0.0,0.0,0.0,153-OPRCD10158
80,5,0,0.0,0.0,0.0,153-OPRCD10158
81,5,1,0.0,0.0,0.0,153-OPRCD10158
82,5,2,0.0,0.0,0.0,153-OPRCD10158
83,5,3,0.0,0.0,0.0,153-OPRCD10158
84,5,4,0.02957189826232111,0.08731859723126312,0.0,153-OPRCD10158
85,5,5,0.08033310945276206,0.006519788593267646,0.0,153-OPRCD10158
86,5,6,0.08103165823061217,0.0,0.0,153-OPRCD10158
87,5,7,0.0,0.0,0.0,153-OPRCD10158
88,5,8,0.0,0.0,0.0,153-OPRCD10158
89,5,9,0.19140236513092876,0.0,0.0,153-OPRCD10158
90,5,10,0.07870316230444516,0.0,0.0,153-OPRCD10158
91,5,11,0.0,0.0,0.0,153-OPRCD10158
92,5,12,0.0,0.0,0.0,153-OPRCD10158
93,5,13,0.0,0.0,0.0,153-OPRCD10158
94,5,14,0.0,0.0,0.0,153-OPRCD10158
95,5,15,0.0,0.0,0.0,153-OPRCD10158
96,6,0,0.0,0.0,0.0,153-OPRCD10158
97,6,1,0.0,0.0,0.0,153-OPRCD10158
98,6,2,0.0,0.0,0.0,153-OPRCD10158
99,6,3,0.0,0.0,0.0,153-OPRCD10158
100,6,4,0.0,0.04866556485689064,0.0,153-OPRCD10158
101,6,5,0.0,0.05914379652464222,0.0,153-OPRCD10158
102,6,6,0.028873349484471005,0.0568153005984752,0.0,153-OPRCD10158
103,6,7,0.05914379652464222,0.05891094693202552,0.0,153-OPRCD10158
104,6,8,0.0034927438892505248,0.08731859723126312,0.03842018278175577,153-OPRCD10158
105,6,9,0.2677770315092069,0.00977968288990147,0.00558839022280084,153-OPRCD10158
106,6,10,0.0,0.0,0.0,153-OPRCD10158
107,6,11,0.0,0.0,0.0,153-OPRCD10158
108,6,12,0.0,0.0,0.0,153-OPRCD10158
109,6,13,0.0,0.0,0.0,153-OPRCD10158
110,6,14,0.0,0.0,0.0,153-OPRCD10158
111,6,15,0.0,0.0,0.0,153-OPRCD10158
112,7,0,0.0,0.0,0.0,153-OPRCD10158
113,7,1,0.0,0.0,0.0,153-OPRCD10158
114,7,2,0.0,0.0,0.0,153-OPRCD10158
115,7,3,0.0,0.0,0.0,153-OPRCD10158
116,7,4,0.0,0.0,0.0,153-OPRCD10158
117,7,5,0.0,0.0,0.0,153-OPRCD10158
118,7,6,0.0,0.0,0.0,153-OPRCD10158
