,grid_lon_id,grid_lat_id,green,orange,store_id
0,0,0,0.0,0.0,153-OPRCD10105
1,0,1,0.0,0.0,153-OPRCD10105
2,0,2,0.030503296632787915,0.0,153-OPRCD10105
3,0,3,0.2859392997333096,0.0,153-OPRCD10105
4,0,4,0.11549339793788402,0.0,153-OPRCD10105
5,0,5,0.07614181678566144,0.0,153-OPRCD10105
6,0,6,0.0,0.0,153-OPRCD10105
7,0,7,0.0,0.0,153-OPRCD10105
8,0,8,0.0,0.0,153-OPRCD10105
9,0,9,0.0,0.0,153-OPRCD10105
10,0,10,0.0,0.0,153-OPRCD10105
11,0,11,0.0,0.0,153-OPRCD10105
12,0,12,0.0,0.0,153-OPRCD10105
13,0,13,0.0,0.0,153-OPRCD10105
14,0,14,0.0,0.0,153-OPRCD10105
15,0,15,0.0,0.0,153-OPRCD10105
16,1,0,0.0,0.0,153-OPRCD10105
17,1,1,0.0,0.0,153-OPRCD10105
18,1,2,0.0,0.0,153-OPRCD10105
19,1,3,0.3569584254814036,0.0,153-OPRCD10105
20,1,4,0.37651779126120655,0.0,153-OPRCD10105
21,1,5,0.01723086985363592,0.0,153-OPRCD10105
22,1,6,0.0,0.0,153-OPRCD10105
23,1,7,0.0,0.0,153-OPRCD10105
24,1,8,0.0,0.0,153-OPRCD10105
25,1,9,0.0,0.0,153-OPRCD10105
26,1,10,0.0,0.0,153-OPRCD10105
27,1,11,0.0,0.0,153-OPRCD10105
28,1,12,0.0,0.0,153-OPRCD10105
29,1,13,0.0,0.0,153-OPRCD10105
30,1,14,0.0,0.0,153-OPRCD10105
31,1,15,0.0,0.0,153-OPRCD10105
32,2,0,0.0,0.0,153-OPRCD10105
33,2,1,0.0,0.0,153-OPRCD10105
34,2,2,0.0020956463335503146,0.0,153-OPRCD10105
35,2,3,0.09639973134331448,0.038653032374372474,153-OPRCD10105
36,2,4,0.5264729289063624,0.008149735741584558,153-OPRCD10105
37,2,5,0.11456199956741721,0.0,153-OPRCD10105
38,2,6,0.0,0.0,153-OPRCD10105
39,2,7,0.0,0.0,153-OPRCD10105
40,2,8,0.0,0.0,153-OPRCD10105
41,2,9,0.0,0.0,153-OPRCD10105
42,2,10,0.0,0.0,153-OPRCD10105
43,2,11,0.0,0.0,153-OPRCD10105
44,2,12,0.0,0.0,153-OPRCD10105
45,2,13,0.0,0.0,153-OPRCD10105
46,2,14,0.0,0.0,153-OPRCD10105
47,2,15,0.04144722748577289,0.0,153-OPRCD10105
48,3,0,0.004424142259717331,0.0,153-OPRCD10105
49,3,1,0.09430408500976417,0.0,153-OPRCD10105
50,3,2,0.13831265801432077,0.0,153-OPRCD10105
51,3,3,0.020257914557653044,0.0,153-OPRCD10105
52,3,4,0.2691741290649071,0.0,153-OPRCD10105
53,3,5,0.37372359614980616,0.023284959261670166,153-OPRCD10105
54,3,6,0.0,0.0,153-OPRCD10105
55,3,7,0.0,0.0,153-OPRCD10105
56,3,8,0.0,0.0,153-OPRCD10105
57,3,9,0.0,0.0,153-OPRCD10105
58,3,10,0.0,0.0,153-OPRCD10105
59,3,11,0.0,0.0,153-OPRCD10105
60,3,12,0.0,0.0,153-OPRCD10105
61,3,13,0.0,0.0,153-OPRCD10105
62,3,14,0.0,0.0,153-OPRCD10105
63,3,15,0.11665764590096753,0.0,153-OPRCD10105
64,4,0,0.055883902228008396,0.0,153-OPRCD10105
65,4,1,0.03795448359652237,0.0,153-OPRCD10105
66,4,2,0.0,0.0,153-OPRCD10105
67,4,3,0.0,0.0,153-OPRCD10105
68,4,4,0.008149735741584558,0.0,153-OPRCD10105
69,4,5,0.3236609337372153,0.14529814579282183,153-OPRCD10105
70,4,6,0.07916886148967855,0.09197558908359715,153-OPRCD10105
71,4,7,0.0,0.0,153-OPRCD10105
72,4,8,0.0,0.0,153-OPRCD10105
73,4,9,0.0,0.0,153-OPRCD10105
74,4,10,0.0,0.0,153-OPRCD10105
75,4,11,0.0,0.0,153-OPRCD10105
76,4,12,0.0,0.0,153-OPRCD10105
77,4,13,0.0,0.0,153-OPRCD10105
78,4,14,0.00279419511140042,0.0,153-OPRCD10105
79,4,15,0.12667017838348568,0.0,153-OPRCD10105
80,5,0,0.0,0.0,153-OPRCD10105
81,5,1,0.0,0.0,153-OPRCD10105
82,5,2,0.0,0.0,153-OPRCD10105
83,5,3,0.0,0.0,153-OPRCD10105
84,5,4,0.0,0.0,153-OPRCD10105
85,5,5,0.08964709315743014,0.15251648316393956,153-OPRCD10105
86,5,6,0.4156365228208124,0.014902373927468906,153-OPRCD10105
87,5,7,0.0004656991852334033,0.0,153-OPRCD10105
88,5,8,0.0,0.0,153-OPRCD10105
89,5,9,0.0,0.0,153-OPRCD10105
90,5,10,0.0,0.0,153-OPRCD10105
91,5,11,0.0,0.0,153-OPRCD10105
92,5,12,0.0,0.0,153-OPRCD10105
93,5,13,0.0,0.0,153-OPRCD10105
94,5,14,0.0,0.0,153-OPRCD10105
95,5,15,0.09663258093593118,0.0,153-OPRCD10105
96,6,0,0.0,0.0,153-OPRCD10105
97,6,1,0.0,0.0,153-OPRCD10105
