,grid_lon_id,grid_lat_id,green,orange,red,store_id
0,0,0,0.11130210527078338,0.0,0.0,153-OPRCD10187
1,0,1,0.06449933715482635,0.0,0.0,153-OPRCD10187
2,0,2,0.0,0.0,0.0,153-OPRCD10187
3,0,3,0.0,0.0,0.0,153-OPRCD10187
4,0,4,0.0,0.0,0.0,153-OPRCD10187
5,0,5,0.0,0.0,0.0,153-OPRCD10187
6,0,6,0.0,0.0,0.0,153-OPRCD10187
7,0,7,0.0,0.0,0.0,153-OPRCD10187
8,0,8,0.0,0.0,0.0,153-OPRCD10187
9,0,9,0.0,0.0,0.0,153-OPRCD10187
10,0,10,0.0,0.0,0.0,153-OPRCD10187
11,0,11,0.0,0.0,0.0,153-OPRCD10187
12,0,12,0.0,0.0,0.0,153-OPRCD10187
13,0,13,0.0,0.0,0.0,153-OPRCD10187
14,0,14,0.0,0.0,0.0,153-OPRCD10187
15,0,15,0.0,0.0,0.0,153-OPRCD10187
16,1,0,0.006752638185884348,0.0,0.0,153-OPRCD10187
17,1,1,0.0,0.0,0.0,153-OPRCD10187
18,1,2,0.0,0.0,0.0,153-OPRCD10187
19,1,3,0.0,0.0,0.0,153-OPRCD10187
20,1,4,0.0,0.0,0.0,153-OPRCD10187
21,1,5,0.0,0.0,0.0,153-OPRCD10187
22,1,6,0.0,0.0,0.0,153-OPRCD10187
23,1,7,0.0,0.0,0.0,153-OPRCD10187
24,1,8,0.0,0.0,0.0,153-OPRCD10187
25,1,9,0.0,0.0,0.0,153-OPRCD10187
26,1,10,0.0,0.0,0.0,153-OPRCD10187
27,1,11,0.0,0.0,0.0,153-OPRCD10187
28,1,12,0.0,0.0,0.0,153-OPRCD10187
29,1,13,0.0,0.0,0.0,153-OPRCD10187
30,1,14,0.0,0.0,0.0,153-OPRCD10187
31,1,15,0.0,0.0,0.0,153-OPRCD10187
32,2,0,0.0,0.0,0.0,153-OPRCD10187
33,2,1,0.0,0.0,0.0,153-OPRCD10187
34,2,2,0.0,0.0,0.0,153-OPRCD10187
35,2,3,0.0,0.0,0.0,153-OPRCD10187
36,2,4,0.0,0.0,0.0,153-OPRCD10187
37,2,5,0.0,0.0,0.0,153-OPRCD10187
38,2,6,0.0,0.0,0.0,153-OPRCD10187
39,2,7,0.0,0.0,0.0,153-OPRCD10187
40,2,8,0.0,0.0,0.0,153-OPRCD10187
41,2,9,0.0,0.0,0.0,153-OPRCD10187
42,2,10,0.0,0.0,0.0,153-OPRCD10187
43,2,11,0.0,0.0,0.0,153-OPRCD10187
44,2,12,0.0,0.0,0.0,153-OPRCD10187
45,2,13,0.0,0.0,0.0,153-OPRCD10187
46,2,14,0.0,0.0,0.0,153-OPRCD10187
47,2,15,0.0,0.0,0.0,153-OPRCD10187
48,3,0,0.0,0.0,0.0,153-OPRCD10187
49,3,1,0.0,0.0,0.0,153-OPRCD10187
50,3,2,0.0,0.0,0.0,153-OPRCD10187
51,3,3,0.0,0.0,0.0,153-OPRCD10187
52,3,4,0.0,0.0,0.0,153-OPRCD10187
53,3,5,0.0,0.0,0.0,153-OPRCD10187
54,3,6,0.0,0.0,0.0,153-OPRCD10187
55,3,7,0.0,0.0,0.0,153-OPRCD10187
56,3,8,0.0,0.0,0.0,153-OPRCD10187
57,3,9,0.0,0.0,0.0,153-OPRCD10187
58,3,10,0.0,0.0,0.0,153-OPRCD10187
59,3,11,0.0,0.0,0.0,153-OPRCD10187
60,3,12,0.0,0.0,0.0,153-OPRCD10187
61,3,13,0.0,0.0,0.0,153-OPRCD10187
62,3,14,0.07637466637827814,0.0,0.0,153-OPRCD10187
63,3,15,0.21655012113353253,0.0,0.0,153-OPRCD10187
64,4,0,0.0,0.0,0.0,153-OPRCD10187
65,4,1,0.0,0.0,0.0,153-OPRCD10187
66,4,2,0.0,0.0,0.0,153-OPRCD10187
67,4,3,0.0,0.0,0.0,153-OPRCD10187
68,4,4,0.0,0.0,0.0,153-OPRCD10187
69,4,5,0.0,0.0,0.0,153-OPRCD10187
70,4,6,0.0,0.0,0.0,153-OPRCD10187
71,4,7,0.0,0.0,0.0,153-OPRCD10187
72,4,8,0.0,0.0,0.0,153-OPRCD10187
73,4,9,0.0,0.0,0.0,153-OPRCD10187
74,4,10,0.0,0.0,0.0,153-OPRCD10187
75,4,11,0.0,0.0,0.0,153-OPRCD10187
76,4,12,0.0,0.0,0.0,153-OPRCD10187
77,4,13,0.10175527197349862,0.0,0.0,153-OPRCD10187
78,4,14,0.40515829115306085,0.0,0.0,153-OPRCD10187
79,4,15,0.04121437789315619,0.0,0.0,153-OPRCD10187
80,5,0,0.0,0.0,0.0,153-OPRCD10187
81,5,1,0.0,0.0,0.0,153-OPRCD10187
82,5,2,0.0,0.0,0.0,153-OPRCD10187
83,5,3,0.0,0.0,0.0,153-OPRCD10187
84,5,4,0.0,0.0,0.0,153-OPRCD10187
85,5,5,0.0,0.0,0.0,153-OPRCD10187
86,5,6,0.0,0.0,0.0,153-OPRCD10187
87,5,7,0.0,0.0,0.0,153-OPRCD10187
88,5,8,0.0,0.0,0.0,153-OPRCD10187
89,5,9,0.0,0.0,0.0,153-OPRCD10187
90,5,10,0.0,0.0,0.0,153-OPRCD10187
91,5,11,0.0,0.0,0.0,153-OPRCD10187
92,5,12,0.14948943845992246,0.0,0.0,153-OPRCD10187
93,5,13,0.4356615877858488,0.0,0.0,153-OPRCD10187
94,5,14,0.026079154373070585,0.0,0.0,153-OPRCD10187
95,5,15,0.0,0.0,0.0,153-OPRCD10187
96,6,0,0.0,0.0,0.0,153-OPRCD10187
97,6,1,0.0,0.0,0.0,153-OPRCD10187
98,6,2,0.0,0.0,0.0,153-OPRCD10187
99,6,3,0.0,0.0,0.0,153-OPRCD10187
100,6,4,0.0,0.0,0.0,153-OPRCD10187
101,6,5,0.0,0.0,0.0,153-OPRCD10187
102,6,6,0.0,0.0,0.0,153-OPRCD10187
103,6,7,0.0,0.0,0.0,153-OPRCD10187
104,6,8,0.0,0.0,0.0,153-OPRCD10187
105,6,9,0.0,0.0,0.0,153-OPRCD10187
106,6,10,0.0,0.0,0.0,153-OPRCD10187
107,6,11,0.19233376350139555,0.0,0.0,153-OPRCD10187
108,6,12,0.40748678707922786,0.0,0.0,153-OPRCD10187
109,6,13,0.008382585334201258,0.0,0.0,153-OPRCD10187
110,6,14,0.0,0.0,0.0,153-OPRCD10187
111,6,15,0.0,0.0,0.0,153-OPRCD10187
112,7,0,0.0,0.0,0.0,153-OPRCD10187
113,7,1,0.0,0.0,0.0,153-OPRCD10187
114,7,2,0.0,0.0,0.0,153-OPRCD10187
115,7,3,0.0,0.0,0.0,153-OPRCD10187
116,7,4,0.0,0.0,0.0,153-OPRCD10187
117,7,5,0.0,0.0,0.0,153-OPRCD10187
118,7,6,0.0,0.0,0.0,153-OPRCD10187
119,7,7,0.0,0.0,0.0,153-OPRCD10187
120,7,8,0.0,0.0,0.0,153-OPRCD10187
121,7,9,0.0,0.0,0.0,153-OPRCD10187
122,7,10,0.25753164943407203,0.0,0.0,153-OPRCD10187
123,7,11,0.34997293770290255,0.0,0.0,153-OPRCD10187
124,7,12,0.000698548777850105,0.0,0.0,153-OPRCD10187
125,7,13,0.0,0.0,0.0,153-OPRCD10187
126,7,14,0.0,0.0,0.0,153-OPRCD10187
127,7,15,0.0,0.0,0.0,153-OPRCD10187
128,8,0,0.0,0.0,0.0,153-OPRCD10187
129,8,1,0.0,0.0,0.0,153-OPRCD10187
130,8,2,0.0,0.0,0.0,153-OPRCD10187
131,8,3,0.0,0.0,0.0,153-OPRCD10187
132,8,4,0.0,0.0,0.0,153-OPRCD10187
133,8,5,0.0,0.0,0.0,153-OPRCD10187
134,8,6,0.0,0.0,0.0,153-OPRCD10187
135,8,7,0.0,0.0,0.0,153-OPRCD10187
136,8,8,0.0,0.0,0.0,153-OPRCD10187
137,8,9,0.3143469500325472,0.0,0.0,153-OPRCD10187
138,8,10,0.2854736005480762,0.0,0.0,153-OPRCD10187
139,8,11,0.0,0.0,0.0,153-OPRCD10187
140,8,12,0.0,0.0,0.0,153-OPRCD10187
141,8,13,0.0,0.0,0.0,153-OPRCD10187
142,8,14,0.0,0.0,0.0,153-OPRCD10187
143,8,15,0.0,0.0,0.0,153-OPRCD10187
